Timestamp,BR,RtoR
01/11/2013 11:26:17.508,0,0.188
01/11/2013 11:26:17.564,0,0.188
01/11/2013 11:26:17.620,0,0.188
01/11/2013 11:26:17.676,0,0.188
01/11/2013 11:26:17.732,0,-0.636
01/11/2013 11:26:17.788,0,-0.636
01/11/2013 11:26:17.844,0,-0.636
01/11/2013 11:26:17.900,0,-0.636
01/11/2013 11:26:17.956,0,0.084
01/11/2013 11:26:18.012,0,0.084
01/11/2013 11:26:18.068,0,0.084
01/11/2013 11:26:18.124,0,0.084
01/11/2013 11:26:18.180,0,0.084
01/11/2013 11:26:18.236,0,0.084
01/11/2013 11:26:18.292,0,0.084
01/11/2013 11:26:18.348,0,0.084
01/11/2013 11:26:18.404,0,0.084
01/11/2013 11:26:18.460,0,-0.548
01/11/2013 11:26:18.516,0,-0.548
01/11/2013 11:26:18.572,0,-0.548
01/11/2013 11:26:18.628,0,-0.548
01/11/2013 11:26:18.684,0,-0.548
01/11/2013 11:26:18.740,0,0.404
01/11/2013 11:26:18.796,0,0.404
01/11/2013 11:26:18.852,0,0.404
01/11/2013 11:26:18.908,0,0.404
01/11/2013 11:26:18.964,0,-0.06
01/11/2013 11:26:19.020,0,-0.06
01/11/2013 11:26:19.076,0,-0.06
01/11/2013 11:26:19.132,0,-0.06
01/11/2013 11:26:19.188,0,-0.06
01/11/2013 11:26:19.244,0,0.236
01/11/2013 11:26:19.300,0,0.236
01/11/2013 11:26:19.356,0,0.236
01/11/2013 11:26:19.412,0,0.236
01/11/2013 11:26:19.468,0,-0.332
01/11/2013 11:26:19.524,0,-0.332
01/11/2013 11:26:19.580,0,-0.332
01/11/2013 11:26:19.636,0,-0.332
01/11/2013 11:26:19.692,0,0.212
01/11/2013 11:26:19.748,0,0.212
01/11/2013 11:26:19.804,0,0.212
01/11/2013 11:26:19.860,0,0.212
01/11/2013 11:26:19.916,0,0.212
01/11/2013 11:26:19.972,0,-0.396
01/11/2013 11:26:20.028,0,-0.396
01/11/2013 11:26:20.084,0,-0.396
01/11/2013 11:26:20.140,0,-0.396
01/11/2013 11:26:20.196,0,-0.396
01/11/2013 11:26:20.252,0,-0.396
01/11/2013 11:26:20.308,0,-0.396
01/11/2013 11:26:20.364,0,-0.396
01/11/2013 11:26:20.420,0,-0.396
01/11/2013 11:26:20.476,0,0.296
01/11/2013 11:26:20.532,0,0.296
01/11/2013 11:26:20.588,0,0.296
01/11/2013 11:26:20.644,0,0.296
01/11/2013 11:26:20.700,0,-0.388
01/11/2013 11:26:20.756,0,-0.388
01/11/2013 11:26:20.812,0,-0.388
01/11/2013 11:26:20.868,0,-0.388
01/11/2013 11:26:20.924,0,-0.388
01/11/2013 11:26:20.980,0,-0.388
01/11/2013 11:26:21.036,0,-0.388
01/11/2013 11:26:21.092,0,-0.388
01/11/2013 11:26:21.148,0,-0.388
01/11/2013 11:26:21.204,0,0.456
01/11/2013 11:26:21.260,0,0.456
01/11/2013 11:26:21.316,0,0.456
01/11/2013 11:26:21.372,0,0.456
01/11/2013 11:26:21.428,0,-0.324
01/11/2013 11:26:21.484,0,-0.324
01/11/2013 11:26:21.540,0,-0.324
01/11/2013 11:26:21.596,0,-0.324
01/11/2013 11:26:21.652,0,-0.324
01/11/2013 11:26:21.708,0,0.04
01/11/2013 11:26:21.764,0,0.04
01/11/2013 11:26:21.820,0,0.04
01/11/2013 11:26:21.876,0,0.04
01/11/2013 11:26:21.932,0,-0.324
01/11/2013 11:26:21.988,0,-0.324
01/11/2013 11:26:22.044,0,-0.324
01/11/2013 11:26:22.100,0,-0.324
01/11/2013 11:26:22.156,0,-0.324
01/11/2013 11:26:22.212,0,0.392
01/11/2013 11:26:22.268,0,0.392
01/11/2013 11:26:22.324,0,0.392
01/11/2013 11:26:22.380,0,0.392
01/11/2013 11:26:22.436,0,-0.052
01/11/2013 11:26:22.492,0,-0.052
01/11/2013 11:26:22.548,0,-0.052
01/11/2013 11:26:22.604,0,-0.052
01/11/2013 11:26:22.660,0,-0.052
01/11/2013 11:26:22.716,0,0.28
01/11/2013 11:26:22.772,0,0.28
01/11/2013 11:26:22.828,0,0.28
01/11/2013 11:26:22.884,0,0.28
01/11/2013 11:26:22.940,0,-0.332
01/11/2013 11:26:22.996,0,-0.332
01/11/2013 11:26:23.052,0,-0.332
01/11/2013 11:26:23.108,0,-0.332
01/11/2013 11:26:23.164,0,-0.332
01/11/2013 11:26:23.220,0,-0.332
01/11/2013 11:26:23.276,0,-0.332
01/11/2013 11:26:23.332,0,-0.332
01/11/2013 11:26:23.388,0,-0.332
01/11/2013 11:26:23.444,0,0.556
01/11/2013 11:26:23.500,0,0.556
01/11/2013 11:26:23.556,0,0.556
01/11/2013 11:26:23.612,0,0.556
01/11/2013 11:26:23.668,0,-0.152
01/11/2013 11:26:23.724,0,-0.152
01/11/2013 11:26:23.780,0,-0.152
01/11/2013 11:26:23.836,0,-0.152
01/11/2013 11:26:23.892,0,-0.152
01/11/2013 11:26:23.948,0,0.272
01/11/2013 11:26:24.004,0,0.272
01/11/2013 11:26:24.060,0,0.272
01/11/2013 11:26:24.116,0,0.272
01/11/2013 11:26:24.172,0,-0.356
01/11/2013 11:26:24.228,0,-0.356
01/11/2013 11:26:24.284,0,-0.356
01/11/2013 11:26:24.340,0,-0.356
01/11/2013 11:26:24.396,0,-0.356
01/11/2013 11:26:24.452,0,0.02
01/11/2013 11:26:24.508,0,0.02
