subject,session,UTC_Timestamp,BR_mean,BR_stdev,BR_1std_BB_RR,B_level,B_fluctuation,BF_elapsed_time,RtoR_mean,RtoR_stdev,RtoR_1std
5,DRIVING1,2013-11-1T12:03:37.000-05:00,59.6667,20.3415,72.3137,Low,Breathing_in,1,-0.002,0.694115,-0.0476471
5,DRIVING1,2013-11-1T12:03:38.000-05:00,-36.8889,27.6484,-96.5556,Low,Breathing_out,1,-0.0795556,0.675789,-0.0775556
5,DRIVING1,2013-11-1T12:03:39.000-05:00,-28.5556,25.5217,8.33333,Low,Breath_holding,1,0.384889,0.574573,0.464444
5,DRIVING1,2013-11-1T12:03:40.000-05:00,55.4444,19.2707,84,Low,Breathing_in,1,-0.244,0.656195,-0.628889
5,DRIVING1,2013-11-1T12:03:41.000-05:00,-27.2222,13.9863,-82.6667,Low,Breathing_out,1,-0.178889,0.688347,0.0651111
5,DRIVING1,2013-11-1T12:03:42.000-05:00,-15.5556,23.157,11.6667,Low,Breath_holding,1,-0.0806667,0.726872,0.0982222
5,DRIVING1,2013-11-1T12:03:43.000-05:00,33.7647,23.2923,49.3203,Low,Breath_holding,2,0.115059,0.7087,0.195725
5,DRIVING1,2013-11-1T12:03:44.000-05:00,-39.5556,7.21281,-73.3203,Low,Breathing_out,1,-0.318444,0.634593,-0.433503
5,DRIVING1,2013-11-1T12:03:45.000-05:00,-12.3889,6.87297,27.1667,Low,Breath_holding,1,0.24,0.650538,0.558444
5,DRIVING1,2013-11-1T12:03:46.000-05:00,3.16667,10.8589,15.5556,Low,Breath_holding,2,0.367111,0.555441,0.127111
5,DRIVING1,2013-11-1T12:03:47.000-05:00,64.3889,17.321,61.2222,Low,Breathing_in,1,-0.158444,0.633747,-0.525556
5,DRIVING1,2013-11-1T12:03:48.000-05:00,-27.0556,20.3674,-91.4444,Low,Breathing_out,1,-0.291556,0.581214,-0.133111
5,DRIVING1,2013-11-1T12:03:49.000-05:00,-23.0556,13.794,4,Low,Breath_holding,1,0.0653333,0.655913,0.356889
5,DRIVING1,2013-11-1T12:03:50.000-05:00,53.0588,15.5468,76.1144,Low,Breathing_in,1,0.436471,0.508804,0.371137
5,DRIVING1,2013-11-1T12:03:51.000-05:00,-13.8333,23.6179,-66.8922,Low,Breathing_out,1,-0.140444,0.651297,-0.576915
5,DRIVING1,2013-11-1T12:03:52.000-05:00,-33.2222,3.44086,-19.3889,Low,Breath_holding,1,-0.296889,0.624365,-0.156444
5,DRIVING1,2013-11-1T12:03:53.000-05:00,-27,18.3818,6.22222,Low,Breath_holding,2,0.0813333,0.727467,0.378222
5,DRIVING1,2013-11-1T12:03:54.000-05:00,59.9444,15.8095,86.9444,Low,Breathing_in,1,0.214667,0.669394,0.133333
5,DRIVING1,2013-11-1T12:03:55.000-05:00,-20.9444,27.1467,-80.8889,Low,Breathing_out,1,-0.309778,0.622767,-0.524444
5,DRIVING1,2013-11-1T12:03:56.000-05:00,-12.9444,31.7341,8,Low,Breath_holding,1,-0.01,0.706,0.299778
5,DRIVING1,2013-11-1T12:03:57.000-05:00,36.5294,16.2159,49.4739,Low,Breath_holding,2,0.433882,0.523034,0.443882
5,DRIVING1,2013-11-1T12:03:58.000-05:00,-11.8889,15.007,-48.4183,Low,Breath_holding,3,-0.0791111,0.689703,-0.512993
5,DRIVING1,2013-11-1T12:03:59.000-05:00,-44.6667,3.54338,-32.7778,Low,Breath_holding,4,-0.307556,0.619898,-0.228444
5,DRIVING1,2013-11-1T12:04:00.000-05:00,33.3333,36.3838,78,Low,Breathing_in,1,0.008,0.692,0.315556
5,DRIVING1,2013-11-1T12:04:01.000-05:00,21.0556,36.9647,-12.2778,Low,Breath_holding,1,0.295333,0.607357,0.287333
5,DRIVING1,2013-11-1T12:04:02.000-05:00,-50.1667,10.2212,-71.2222,Low,Breathing_out,1,-0.002,0.67,-0.297333
5,DRIVING1,2013-11-1T12:04:03.000-05:00,39.2778,25.6727,89.4444,Low,Breathing_in,1,-0.295111,0.59483,-0.293111
5,DRIVING1,2013-11-1T12:04:04.000-05:00,9.23529,15.6451,-30.0425,Low,Breath_holding,1,-0.0487059,0.656861,0.246405
5,DRIVING1,2013-11-1T12:04:05.000-05:00,-42.7778,6.75406,-52.0131,Low,Breathing_out,1,0.346222,0.542125,0.394928
5,DRIVING1,2013-11-1T12:04:06.000-05:00,-8.94444,21.5573,33.8333,Low,Breath_holding,1,-0.296889,0.662897,-0.643111
5,DRIVING1,2013-11-1T12:04:07.000-05:00,38.8889,17.0876,47.8333,Low,Breath_holding,2,-0.0591111,0.743368,0.237778
5,DRIVING1,2013-11-1T12:04:08.000-05:00,-24.2222,7.33754,-63.1111,Low,Breathing_out,1,0.343556,0.665066,0.402667
5,DRIVING1,2013-11-1T12:04:09.000-05:00,-9.5,5.1559,14.7222,Low,Breath_holding,1,-0.24,0.71842,-0.583556
5,DRIVING1,2013-11-1T12:04:10.000-05:00,9.33333,15,18.8333,Low,Breath_holding,2,-0.165111,0.750747,0.0748889
5,DRIVING1,2013-11-1T12:04:11.000-05:00,38.5882,26.7649,29.2549,Low,Breath_holding,3,0.359294,0.614363,0.524405
5,DRIVING1,2013-11-1T12:04:12.000-05:00,-39.9444,9.8063,-78.5327,Low,Breathing_out,1,-0.233333,0.659966,-0.592627
5,DRIVING1,2013-11-1T12:04:13.000-05:00,19.9444,27.1589,59.8889,Low,Breathing_in,1,-0.307111,0.620628,-0.0737778
5,DRIVING1,2013-11-1T12:04:14.000-05:00,46.3889,37.8831,26.4444,Low,Breath_holding,1,0.230667,0.64111,0.537778
5,DRIVING1,2013-11-1T12:04:15.000-05:00,-43.8889,6.42814,-90.2778,Low,Breathing_out,1,-0.00288889,0.674893,-0.233556
5,DRIVING1,2013-11-1T12:04:16.000-05:00,-9.55556,18.0715,34.3333,Low,Breath_holding,1,-0.145778,0.674697,-0.142889
5,DRIVING1,2013-11-1T12:04:17.000-05:00,26.7778,20.8608,36.3333,Low,Breath_holding,2,-0.22,0.650538,-0.0742222
5,DRIVING1,2013-11-1T12:04:18.000-05:00,-24.0588,4.33143,-50.8366,Low,Breathing_out,1,0.380235,0.598161,0.600235
5,DRIVING1,2013-11-1T12:04:19.000-05:00,17.0556,27.5449,41.1144,Low,Breath_holding,1,-0.137333,0.725397,-0.517569
5,DRIVING1,2013-11-1T12:04:20.000-05:00,5.83333,36.2403,-11.2222,Low,Breath_holding,2,-0.152,0.737097,-0.0146667
5,DRIVING1,2013-11-1T12:04:21.000-05:00,-32.8333,8.85845,-38.6667,Low,Breath_holding,3,0.341333,0.694626,0.493333
5,DRIVING1,2013-11-1T12:04:22.000-05:00,-2.5,12.4332,30.3333,Low,Breath_holding,4,-0.0875556,0.801009,-0.428889
5,DRIVING1,2013-11-1T12:04:23.000-05:00,48.7222,16.9568,51.2222,Low,Breathing_in,1,-0.242667,0.742934,-0.155111
5,DRIVING1,2013-11-1T12:04:24.000-05:00,-27.9444,11.8999,-76.6667,Low,Breathing_out,1,-0.000222222,0.748382,0.242444
5,DRIVING1,2013-11-1T12:04:25.000-05:00,-18.4706,9.33758,9.47386,Low,Breath_holding,1,-0.131059,0.7087,-0.130837
5,DRIVING1,2013-11-1T12:04:26.000-05:00,45.2222,19.5436,63.6928,Low,Breathing_in,1,-0.22,0.661852,-0.0889412
5,DRIVING1,2013-11-1T12:04:27.000-05:00,-23.8889,35.9659,-69.1111,Low,Breathing_out,1,0.303111,0.62062,0.523111
5,DRIVING1,2013-11-1T12:04:28.000-05:00,-39,18.3818,-15.1111,Low,Breath_holding,1,-0.0671111,0.707591,-0.370222
5,DRIVING1,2013-11-1T12:04:29.000-05:00,19.7222,19.3586,58.7222,Low,Breathing_in,1,-0.376667,0.682604,-0.309556
5,DRIVING1,2013-11-1T12:04:30.000-05:00,36.2778,24.2483,16.5556,Low,Breath_holding,1,0.439556,0.666846,0.816222
5,DRIVING1,2013-11-1T12:04:31.000-05:00,-28.8333,8.02946,-65.1111,Low,Breathing_out,1,-0.362444,0.718437,-0.802
5,DRIVING1,2013-11-1T12:04:32.000-05:00,42,30.1291,70.8333,Low,Breathing_in,1,0.0618824,0.778649,0.424327
5,DRIVING1,2013-11-1T12:04:33.000-05:00,11.8333,23.7656,-30.1667,Low,Breath_holding,1,0.325111,0.675438,0.263229
5,DRIVING1,2013-11-1T12:04:34.000-05:00,-72.1111,15.136,-83.9444,Low,Breathing_out,1,0.012,0.728,-0.313111
5,DRIVING1,2013-11-1T12:04:35.000-05:00,-27.2778,32.5317,44.8333,Low,Breath_holding,1,-0.404889,0.611969,-0.416889
5,DRIVING1,2013-11-1T12:04:36.000-05:00,26.7778,8.29026,54.0556,Low,Breathing_in,1,0.323111,0.627064,0.728
5,DRIVING1,2013-11-1T12:04:37.000-05:00,-0.166667,3.21887,-26.9444,Low,Breath_holding,1,-0.0104444,0.674473,-0.333556
5,DRIVING1,2013-11-1T12:04:38.000-05:00,48.5,32.3956,48.6667,Low,Breath_holding,2,-0.228,0.61094,-0.217556
5,DRIVING1,2013-11-1T12:04:39.000-05:00,4.23529,40.2032,-44.2647,Low,Breath_holding,3,0.0348235,0.640017,0.262824
5,DRIVING1,2013-11-1T12:04:40.000-05:00,-44.2222,5.20209,-48.4575,Low,Breath_holding,4,0.289333,0.591232,0.25451
5,DRIVING1,2013-11-1T12:04:41.000-05:00,25.5556,36.6594,69.7778,Low,Breathing_in,1,0.006,0.67,-0.283333
5,DRIVING1,2013-11-1T12:04:42.000-05:00,-3.94444,28.6928,-29.5,Low,Breath_holding,1,-0.217333,0.631682,-0.223333
5,DRIVING1,2013-11-1T12:04:43.000-05:00,-18.6667,10.5672,-14.7222,Low,Breath_holding,2,-0.000888889,0.675115,0.216444
5,DRIVING1,2013-11-1T12:04:44.000-05:00,41.2778,23.6662,59.9444,Low,Breathing_in,1,0.232,0.616597,0.232889
5,DRIVING1,2013-11-1T12:04:45.000-05:00,14.1111,43.5531,-27.1667,Low,Breath_holding,1,-0.00355556,0.635557,-0.235556
5,DRIVING1,2013-11-1T12:04:46.000-05:00,-52.0588,3.97745,-66.1699,Low,Breathing_out,1,-0.191294,0.602135,-0.187739
5,DRIVING1,2013-11-1T12:04:47.000-05:00,-12.7222,26.1572,39.3366,Low,Breath_holding,1,-0.278222,0.557554,-0.0869281
5,DRIVING1,2013-11-1T12:04:48.000-05:00,23.8333,26.226,36.5556,Low,Breath_holding,2,-0.132,0.596698,0.146222
5,DRIVING1,2013-11-1T12:04:49.000-05:00,-27.6667,6.54896,-51.5,Low,Breathing_out,1,0.000888889,0.615116,0.132889
5,DRIVING1,2013-11-1T12:04:50.000-05:00,0.277778,15.6695,27.9444,Low,Breath_holding,1,0.000666667,0.615335,-0.000222222
5,DRIVING1,2013-11-1T12:04:51.000-05:00,67.0556,15.4181,66.7778,Low,Breathing_in,1,0.193333,0.569457,0.192667
5,DRIVING1,2013-11-1T12:04:52.000-05:00,-28.7222,26.5242,-95.7778,Low,Breathing_out,1,0.00666667,0.61069,-0.186667
5,DRIVING1,2013-11-1T12:04:53.000-05:00,-33.8824,9.4923,-5.16013,Low,Breath_holding,1,-0.203059,0.607869,-0.209725
5,DRIVING1,2013-11-1T12:04:54.000-05:00,28.9444,24.9499,62.8268,Low,Breathing_in,1,0.000888889,0.631165,0.203948
5,DRIVING1,2013-11-1T12:04:55.000-05:00,-10.1667,26.226,-39.1111,Low,Breath_holding,1,0.248,0.616597,0.247111
5,DRIVING1,2013-11-1T12:04:56.000-05:00,1.5,35.0781,11.6667,Low,Breath_holding,2,-0.401111,0.604194,-0.649111
5,DRIVING1,2013-11-1T12:04:57.000-05:00,45.3333,34.5575,43.8333,Low,Breath_holding,3,0.0986667,0.721505,0.499778
5,DRIVING1,2013-11-1T12:04:58.000-05:00,-51.3889,8.63545,-96.7222,Low,Breathing_out,1,0.329111,0.643189,0.230444
5,DRIVING1,2013-11-1T12:04:59.000-05:00,2.44444,38.2219,53.8333,Low,Breathing_in,1,-0.416,0.628598,-0.745111
5,DRIVING1,2013-11-1T12:05:00.000-05:00,108.941,28.418,106.497,Low,Breathing_in,2,-0.276235,0.668887,0.139765
5,DRIVING1,2013-11-1T12:05:01.000-05:00,-49.6667,34.6314,-158.608,Low,Breathing_out,1,0.309778,0.629215,0.586013
5,DRIVING1,2013-11-1T12:05:02.000-05:00,-58.2778,9.4974,-8.61111,Low,Breath_holding,1,0.004,0.708,-0.305778
5,DRIVING1,2013-11-1T12:05:03.000-05:00,-34.5,23.8729,23.7778,Low,Breath_holding,2,-0.316444,0.637814,-0.320444
5,DRIVING1,2013-11-1T12:05:04.000-05:00,61.5556,15.7735,96.0556,Low,Breathing_in,1,0.01,0.682,0.326444
5,DRIVING1,2013-11-1T12:05:05.000-05:00,-12.4444,26.6171,-74,Low,Breathing_out,1,0.307111,0.607716,0.297111
5,DRIVING1,2013-11-1T12:05:06.000-05:00,-46.2222,11.1233,-33.7778,Low,Breath_holding,1,-0.300444,0.605565,-0.607556
5,DRIVING1,2013-11-1T12:05:07.000-05:00,45.8824,44.2956,92.1046,Low,Breathing_in,1,-0.382353,0.587069,-0.0819085
5,DRIVING1,2013-11-1T12:05:08.000-05:00,29.3333,50.2184,-16.549,Low,Breath_holding,1,0.288667,0.618106,0.67102
5,POST_SHAKING1,2013-11-1T12:28:10.000-05:00,-57.7778,8.91039,-87.1111,Low,Breathing_out,1,0.0986667,0.721505,-0.19
5,POST_SHAKING1,2013-11-1T12:28:11.000-05:00,41.5,85.7556,99.2778,Low,Breathing_in,1,0.0504444,0.232532,-0.0482222
5,POST_SHAKING1,2013-11-1T12:28:12.000-05:00,233.889,219.656,192.389,Low,Breathing_in,2,-0.148889,0.547296,-0.199333
5,POST_SHAKING1,2013-11-1T12:28:13.000-05:00,110.706,215.263,-123.183,Low,Breathing_out,1,-0.54,0,-0.391111
5,POST_SHAKING1,2013-11-1T12:28:14.000-05:00,159.722,138.179,49.0163,Low,Breath_holding,1,-0.54,1.11022e-016,1.11022e-016
5,POST_SHAKING1,2013-11-1T12:28:15.000-05:00,-173.778,213.987,-333.5,Low,Breathing_out,1,0.142667,1.27715,0.682667
5,POST_SHAKING1,2013-11-1T12:28:16.000-05:00,31.7778,276.992,205.556,Low,Breathing_in,1,2.532,1.33227e-015,2.38933
5,POST_SHAKING1,2013-11-1T12:28:17.000-05:00,-1.88889,190.784,-33.6667,Low,Breath_holding,1,2.532,1.33227e-015,0
5,POST_SHAKING1,2013-11-1T12:28:18.000-05:00,3.88889,146.292,5.77778,Low,Breath_holding,2,0.996444,2.47601,-1.53556
5,POST_SHAKING1,2013-11-1T12:28:19.000-05:00,113.944,87.8822,110.056,Low,Breathing_in,1,0.204,8.32667e-017,-0.792444
5,POST_SHAKING1,2013-11-1T12:28:20.000-05:00,-77.0588,113.13,-191.003,Low,Breathing_out,1,0.204,8.32667e-017,0
5,POST_SHAKING1,2013-11-1T12:28:21.000-05:00,-93.6111,259.554,-16.5523,Low,Breath_holding,1,0.204,8.32667e-017,0
5,POST_SHAKING1,2013-11-1T12:28:22.000-05:00,-301.222,79.6719,-207.611,Low,Breathing_out,1,-2.66444,1.53325,-2.86844
5,POST_SHAKING1,2013-11-1T12:28:23.000-05:00,-108.889,32.9189,192.333,Low,Breathing_in,1,-3.484,1.33227e-015,-0.819556
5,POST_SHAKING1,2013-11-1T12:28:24.000-05:00,77.9444,92.1776,186.833,Low,Breathing_in,2,-0.326222,2.8244,3.15778
5,POST_SHAKING1,2013-11-1T12:28:25.000-05:00,115.778,99.2424,37.8333,Low,Breath_holding,1,2.00178,0.817291,2.328
5,POST_SHAKING1,2013-11-1T12:28:26.000-05:00,112.389,174.702,-3.38889,Low,Breath_holding,2,-1.112,0.724077,-3.11378
5,POST_SHAKING1,2013-11-1T12:28:27.000-05:00,-107.824,97.3098,-220.212,Low,Breathing_out,1,0.136235,0.432741,1.24824
5,POST_SHAKING1,2013-11-1T12:28:28.000-05:00,142.222,163.008,250.046,Low,Breathing_in,1,0.072,0.318926,-0.0642353
5,POST_SHAKING1,2013-11-1T12:28:29.000-05:00,-204.778,93.943,-347,Low,Breathing_out,1,0.625333,0.602248,0.553333
5,PRE_SHAKING2,2013-12-23T11:12:30.000-05:00,128.333,107.027,333.111,Low,Breathing_in,1,-0.389333,0.694672,-1.01467
5,PRE_SHAKING2,2013-12-23T11:12:31.000-05:00,65491.3,4.95536,65363,High,Breathing_in,2,-0.0411111,0.260709,0.348222
5,PRE_SHAKING2,2013-12-23T11:12:32.000-05:00,65516.9,12.4965,25.6111,High,Breath_holding,1,-0.0455556,0.224286,-0.00444444
5,PRE_SHAKING2,2013-12-23T11:12:33.000-05:00,4.27778,2.88301,-65512.7,Low,Breathing_out,1,0.00844444,0.289704,0.054
5,PRE_SHAKING2,2013-12-23T11:12:34.000-05:00,6.58824,1.88051,2.31046,Low,Breath_holding,1,-0.128706,0.23254,-0.13715
5,PRE_SHAKING2,2013-12-23T11:12:35.000-05:00,11,8.86942,4.41176,Low,Breath_holding,2,-0.116222,0.281041,0.0124837
5,PRE_SHAKING2,2013-12-23T11:12:36.000-05:00,10.1667,6.6937,-0.833333,Low,Breath_holding,3,-0.0117778,0.290503,0.104444
5,PRE_SHAKING2,2013-12-23T11:12:37.000-05:00,14568.9,27241.4,14558.8,Low,Breathing_in,1,0.068,0.261344,0.0797778
5,PRE_SHAKING2,2013-12-23T11:12:38.000-05:00,58252.2,20595.3,43683.3,High,Breathing_in,2,0.0511111,0.273819,-0.0168889
5,PRE_SHAKING2,2013-12-23T11:12:39.000-05:00,18204,29353.1,-40048.2,Low,Breathing_out,1,-0.0137778,0.248438,-0.0648889
5,PRE_SHAKING2,2013-12-23T11:12:40.000-05:00,50970.4,27244.8,32766.4,High,Breathing_in,1,0.00644444,0.214833,0.0202222
5,PRE_SHAKING2,2013-12-23T11:12:41.000-05:00,26984.7,32252.9,-23985.7,Medium,Breathing_out,1,0.0178824,0.315915,0.0114379
5,PRE_SHAKING2,2013-12-23T11:12:42.000-05:00,58252,20595.2,31267.3,High,Breathing_in,1,0.022,0.272621,0.00411765
5,PRE_SHAKING2,2013-12-23T11:12:43.000-05:00,65532.3,0.650261,7280.28,High,Breathing_in,2,0.0933333,0.254942,0.0713333
5,PRE_SHAKING2,2013-12-23T11:12:44.000-05:00,7281.94,20595.6,-58250.3,Low,Breathing_out,1,0.0446667,0.209551,-0.0486667
5,PRE_SHAKING2,2013-12-23T11:12:45.000-05:00,7282,20595.5,0.0555556,Low,Breath_holding,1,0.0122222,0.290019,-0.0324444
5,PRE_SHAKING2,2013-12-23T11:12:46.000-05:00,0.111111,0.31427,-7281.89,Low,Breathing_out,1,-0.0291111,0.246403,-0.0413333
5,PRE_SHAKING2,2013-12-23T11:12:47.000-05:00,0.5,0.5,0.388889,Low,Breath_holding,1,0.0375556,0.286748,0.0666667
5,PRE_SHAKING2,2013-12-23T11:12:48.000-05:00,3.23529,2.28883,2.73529,Low,Breath_holding,2,-0.0894118,0.244849,-0.126967
5,PRE_SHAKING2,2013-12-23T11:12:49.000-05:00,5.33333,2.76887,2.09804,Low,Breath_holding,3,-0.0404444,0.233154,0.0489673
5,BASELINE2,2013-12-23T11:19:15.000-05:00,40047.2,31942.7,40041.8,Medium,Breathing_in,1,-0.0457778,0.25631,-0.00533333
5,BASELINE2,2013-12-23T11:19:16.000-05:00,16.2778,6.96663,-40030.9,Low,Breathing_out,1,-0.168667,0.365728,-0.122889
5,BASELINE2,2013-12-23T11:19:17.000-05:00,1.88889,1.52348,-14.3889,Low,Breath_holding,1,-0.418,0.140186,-0.249333
5,BASELINE2,2013-12-23T11:19:18.000-05:00,5.61111,0.755637,3.72222,Low,Breath_holding,2,0.0531111,0.523794,0.471111
5,BASELINE2,2013-12-23T11:19:19.000-05:00,2.72222,0.869582,-2.88889,Low,Breath_holding,3,0.00733333,0.353352,-0.0457778
5,BASELINE2,2013-12-23T11:19:20.000-05:00,1.70588,0.570315,-1.01634,Low,Breath_holding,4,0.112706,0.210725,0.105373
5,BASELINE2,2013-12-23T11:19:21.000-05:00,7.33333,4.50925,5.62745,Low,Breath_holding,5,-0.257333,0.614173,-0.370039
5,BASELINE2,2013-12-23T11:19:22.000-05:00,7289,20592.9,7281.67,Low,Breathing_in,1,0.0224444,0.438452,0.279778
5,BASELINE2,2013-12-23T11:19:23.000-05:00,65530.6,1.21208,58241.6,High,Breathing_in,2,0.292,5.55112e-017,0.269556
5,BASELINE2,2013-12-23T11:19:24.000-05:00,65530.6,0.487498,0.0555556,High,Breath_holding,1,-0.183778,0.54069,-0.475778
5,BASELINE2,2013-12-23T11:19:25.000-05:00,54609.6,24422.1,-10921.1,High,Breathing_out,1,-0.192,5.55112e-017,-0.00822222
5,BASELINE2,2013-12-23T11:19:26.000-05:00,7.72222,3.42873,-54601.8,Low,Breathing_out,2,0.932,1.11022e-016,1.124
5,BASELINE2,2013-12-23T11:19:27.000-05:00,19277.2,29858.4,19269.5,Low,Breathing_in,1,-0.399529,1.02587,-1.33153
5,BASELINE2,2013-12-23T11:19:28.000-05:00,65530.1,0.911179,46252.8,High,Breathing_in,2,-0.206444,0.35049,0.193085
5,BASELINE2,2013-12-23T11:19:29.000-05:00,58249.8,20594.2,-7280.22,High,Breathing_out,1,-0.00711111,0.385745,0.199333
5,BASELINE2,2013-12-23T11:19:30.000-05:00,8.55556,3.87617,-58241.3,Low,Breathing_out,2,-0.216444,0.391403,-0.209333
5,BASELINE2,2013-12-23T11:19:31.000-05:00,7.5,4.12647,-1.05556,Low,Breath_holding,1,-0.396,5.55112e-017,-0.179556
5,BASELINE2,2013-12-23T11:19:32.000-05:00,10922.5,24423.2,10915,Low,Breathing_in,1,-0.396,5.55112e-017,0
5,BASELINE2,2013-12-23T11:19:33.000-05:00,65531.6,0.895806,54609.1,High,Breathing_in,2,0.415778,1.19796,0.811778
5,BASELINE2,2013-12-23T11:19:34.000-05:00,65531.8,0.424183,0.20915,High,Breath_holding,1,0.292235,0.725387,-0.123542
5,BASELINE2,2013-12-23T11:19:35.000-05:00,65528.6,1.41966,-3.15359,High,Breath_holding,2,0.162444,0.631404,-0.129791
5,BASELINE2,2013-12-23T11:19:36.000-05:00,40047.9,31945.6,-25480.7,Medium,Breathing_out,1,-0.0571111,0.287084,-0.219556
5,BASELINE2,2013-12-23T11:19:37.000-05:00,14.0556,7.17614,-40033.8,Low,Breathing_out,2,0.0753333,0.364062,0.132444
5,BASELINE2,2013-12-23T11:19:38.000-05:00,54609.3,24421.9,54595.2,High,Breathing_in,1,0.131111,0.342315,0.0557778
5,BASELINE2,2013-12-23T11:19:39.000-05:00,65530.1,1.22348,10920.8,High,Breathing_in,2,-0.0884444,0.35782,-0.219556
5,BASELINE2,2013-12-23T11:19:40.000-05:00,18206,29351.6,-47324.1,Low,Breathing_out,1,-0.0326667,0.391056,0.0557778
5,BASELINE2,2013-12-23T11:19:41.000-05:00,7.52941,2.14525,-18198.5,Low,Breathing_out,2,0.0865882,0.241357,0.119255
5,BASELINE2,2013-12-23T11:19:42.000-05:00,47329,29351.7,47321.5,Medium,Breathing_in,1,0.138,0.268306,0.0514118
5,BASELINE2,2013-12-23T11:19:43.000-05:00,47329.4,29351.7,0.444444,Medium,Breath_holding,1,-0.521333,0.584998,-0.659333
5,BASELINE2,2013-12-23T11:19:44.000-05:00,6.61111,1.5684,-47322.8,Low,Breathing_out,1,0.0386667,0.497821,0.56
5,BASELINE2,2013-12-23T11:19:45.000-05:00,47328.6,29351.2,47322,Medium,Breathing_in,1,0.136,0.268209,0.0973333
5,BASELINE2,2013-12-23T11:19:46.000-05:00,65531.8,1.67498,18203.2,High,Breathing_in,2,0.0315556,0.308366,-0.104444
5,BASELINE2,2013-12-23T11:19:47.000-05:00,4.83333,3.77492,-65527,Low,Breathing_out,1,-0.282,0.0907083,-0.313556
5,BASELINE2,2013-12-23T11:19:48.000-05:00,19278.6,29857.8,19273.8,Low,Breathing_in,1,1.06635,0.342588,1.34835
5,BASELINE2,2013-12-23T11:19:49.000-05:00,65530.1,0.936239,46251.5,High,Breathing_in,2,1.152,2.22045e-016,0.0856471
5,BASELINE2,2013-12-23T11:19:50.000-05:00,40048.2,31947.2,-25481.9,Medium,Breathing_out,1,-0.428444,1.76699,-1.58044
5,BASELINE2,2013-12-23T11:19:51.000-05:00,6.27778,2.3287,-40041.9,Low,Breathing_out,2,-0.579556,1.19109,-0.151111
5,BASELINE2,2013-12-23T11:19:52.000-05:00,32767.9,32764.4,32761.6,Medium,Breathing_in,1,0.265778,0.552293,0.845333
5,BASELINE2,2013-12-23T11:19:53.000-05:00,65531.3,1.33333,32763.4,High,Breathing_in,2,0.32,5.55112e-017,0.0542222
5,BASELINE2,2013-12-23T11:19:54.000-05:00,58253.3,20595.6,-7278.06,High,Breathing_out,1,-0.242222,0.906556,-0.562222
5,BASELINE2,2013-12-23T11:19:55.000-05:00,11565.1,24983.2,-46688.2,Low,Breathing_out,2,-1.704,4.44089e-016,-1.46178
5,BASELINE2,2013-12-23T11:19:56.000-05:00,8.05556,3.5351,-11557.1,Low,Breathing_out,3,-1.704,4.44089e-016,0
5,BASELINE2,2013-12-23T11:19:57.000-05:00,18208,29350.2,18199.9,Low,Breathing_in,1,-1.704,4.44089e-016,0
5,BASELINE2,2013-12-23T11:19:58.000-05:00,65529.5,1.01379,47321.5,High,Breathing_in,2,1.57533,1.67455,3.27933
5,BASELINE2,2013-12-23T11:19:59.000-05:00,29127.3,32562.2,-36402.2,Medium,Breathing_out,1,-0.0628889,0.407642,-1.63822
5,BASELINE2,2013-12-23T11:20:00.000-05:00,10926.1,24421.7,-18201.3,Low,Breathing_out,2,-0.0342222,0.598223,0.0286667
5,BASELINE2,2013-12-23T11:20:01.000-05:00,65531.3,1.23853,54605.2,High,Breathing_in,1,-0.134,0.379436,-0.0997778
5,BASELINE2,2013-12-23T11:20:02.000-05:00,57823.5,21114.1,-7707.81,High,Breathing_out,1,-0.444,0,-0.31
5,BASELINE2,2013-12-23T11:20:03.000-05:00,6.88889,2.70573,-57816.6,Low,Breathing_out,2,0.223556,0.759184,0.667556
5,BASELINE2,2013-12-23T11:20:04.000-05:00,29127.7,32562.1,29120.8,Medium,Breathing_in,1,0.102444,0.414096,-0.121111
5,BASELINE2,2013-12-23T11:20:05.000-05:00,65530.6,0.831479,36402.9,High,Breathing_in,2,-0.04,0.525382,-0.142444
5,BASELINE2,2013-12-23T11:20:06.000-05:00,47329.7,29352.5,-18200.8,Medium,Breathing_out,1,-0.18,5.55112e-017,-0.14
5,BASELINE2,2013-12-23T11:20:07.000-05:00,5.16667,1.86339,-47324.6,Low,Breathing_out,2,-0.18,5.55112e-017,0
5,BASELINE2,2013-12-23T11:20:08.000-05:00,32767.7,32765.7,32762.5,Medium,Breathing_in,1,1.51333,1.1106,1.69333
5,BASELINE2,2013-12-23T11:20:09.000-05:00,65532.2,0.856484,32764.5,High,Breathing_in,2,-0.112,0.404869,-1.62533
5,BASELINE2,2013-12-23T11:20:10.000-05:00,7285.39,20594.3,-58246.8,Low,Breathing_out,1,-0.78,2.22045e-016,-0.668
5,BASELINE2,2013-12-23T11:20:11.000-05:00,10926.1,24421.5,3640.72,Low,Breathing_in,1,-0.78,2.22045e-016,0
5,BASELINE2,2013-12-23T11:20:12.000-05:00,65532.3,0.447903,54606.2,High,Breathing_in,2,1.22444,1.59899,2.00444
5,BASELINE2,2013-12-23T11:20:13.000-05:00,54611.6,24423,-10920.7,High,Breathing_out,1,0.0544444,0.93104,-1.17
5,BASELINE2,2013-12-23T11:20:14.000-05:00,4.88889,1.96889,-54606.7,Low,Breathing_out,2,0.0635556,0.324104,0.00911111
