subject,session,UTC_Timestamp,HR,HR_1std,BR,BR_1std_General,Temperature,Temperature_1std,Posture,Posture_1std,Activity,Activity_1std,Acceleration,Acceleration_1std,Battery,Battery_1std,BR_Amplitude,BR_Amplitude_1std,ECG_Amplitude,ECG_Amplitude_1std,ECG_Noise,ECG_Noise_1std,XMin,XMin_1std,XPeak,XPeak_1std,YMin,YMin_1std,YPeak,YPeak_1std,ZMin,ZMin_1std,ZPeak,ZPeak_1std
5,DRIVING2,2013-12-23T11:34:48.000-05:00,0,0,16.1,-0.1,32.9,0,101,0,0.01,0,0.05,0.03,4.079,0,6.000,1,0.000288,-0.000217,0.000144,0,0.21,0,0.26,0.05,-1.06,0,-1.06,0,-0.03,0,0.01,0
5,DRIVING2,2013-12-23T11:34:49.000-05:00,62,62,16.0,-0.1,32.9,0,101,0,0.01,0,0.03,-0.02,4.079,0,5.000,-1,0.000288,0,0.000144,0,0.16,-0.05,0.26,0,-1.06,0,-1.06,0,-0.08,-0.05,0.01,0
5,DRIVING2,2013-12-23T11:34:50.000-05:00,66,4,15.8,-0.2,32.9,0,101,0,0.01,0,0.03,0,4.079,0,5.000,0,0.000375,8.7e-005,0.000144,0,0.16,0,0.26,0,-1.06,0,-1.06,0,-0.08,0,0.01,0
5,DRIVING2,2013-12-23T11:34:51.000-05:00,66,0,15.7,-0.1,32.9,0,101,0,0.01,0,0.02,-0.01,4.079,0,6.000,1,0.000375,0,0.000144,0,0.21,0.05,0.21,-0.05,-1.06,0,-1.06,0,-0.03,0.05,0.01,0
5,DRIVING2,2013-12-23T11:34:52.000-05:00,64,-2,15.9,0.2,32.9,0,101,0,0.01,0,0.03,0.01,4.079,0,6.000,0,0.000447,7.2e-005,0.000173,2.9e-005,0.21,0,0.26,0.05,-1.06,0,-1.06,0,-0.03,0,0.01,0
5,DRIVING2,2013-12-23T11:34:53.000-05:00,63,-1,16.0,0.1,32.9,0,101,0,0.01,0,0.03,0,4.079,0,6.000,0,0.000447,0,0.000173,0,0.16,-0.05,0.26,0,-1.06,0,-1.06,0,-0.08,-0.05,0.01,0
5,DRIVING2,2013-12-23T11:34:54.000-05:00,63,0,16.1,0.1,32.9,0,101,0,0.01,0,0.06,0.03,4.079,0,6.000,0,0.000462,1.5e-005,0.000158,-1.5e-005,0.16,0,0.26,0,-1.06,0,-1.01,0.05,-0.08,0,0.01,0
5,DRIVING2,2013-12-23T11:34:55.000-05:00,62,-1,16.1,0,32.9,0,-101,-202,0.02,0.01,0.05,-0.01,4.079,0,7.000,1,0.000462,0,0.000173,1.5e-005,0.16,0,0.26,0,-1.11,-0.05,-1.01,0,-0.08,0,0.06,0.05
5,DRIVING2,2013-12-23T11:34:56.000-05:00,62,0,15.9,-0.2,32.9,0,-101,0,0.02,0,0.07,0.02,4.079,0,8.000,1,0.000447,-1.5e-005,0.000173,0,0.21,0.05,0.26,0,-1.11,0,-1.01,0,-0.03,0.05,0.06,0
5,DRIVING2,2013-12-23T11:34:57.000-05:00,62,0,15.9,0,32.9,0,-101,0,0.02,0,0.03,-0.04,4.079,0,10.000,2,0.000447,0,0.000144,-2.9e-005,0.21,0,0.26,0,-1.11,0,-1.01,0,0.01,0.04,0.06,0
5,DRIVING2,2013-12-23T11:34:58.000-05:00,62,0,15.8,-0.1,32.9,0,-101,0,0.01,-0.01,0.05,0.02,4.079,0,9.000,-1,0.000490,4.3e-005,0.000144,0,0.16,-0.05,0.26,0,-1.06,0.05,-1.01,0,-0.08,-0.09,0.06,0
5,DRIVING2,2013-12-23T11:34:59.000-05:00,62,0,15.7,-0.1,32.9,0,-101,0,0.01,0,0.03,-0.02,4.079,0,9.000,0,0.000490,0,0.000144,0,0.21,0.05,0.26,0,-1.06,0,-1.01,0,-0.03,0.05,0.01,-0.05
5,DRIVING2,2013-12-23T11:34:60.000-05:00,62,0,15.4,-0.3,32.9,0,102,203,0.02,0.01,0.03,0,4.078,-0.001,9.000,0,0.000563,7.3e-005,0.000158,1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,-0.05,-0.03,0,0.01,0
5,DRIVING2,2013-12-23T11:35:01.000-05:00,62,0,15.0,-0.4,32.9,0,-101,-203,0.01,-0.01,0.06,0.03,4.079,0.001,9.000,0,0.000563,0,0.000173,1.5e-005,0.16,-0.05,0.26,0,-1.11,-0.05,-1.01,0.05,-0.03,0,0.06,0.05
5,DRIVING2,2013-12-23T11:35:02.000-05:00,62,0,14.7,-0.3,32.9,0,-101,0,0.00,-0.01,0.06,0,4.079,0,8.000,-1,0.000563,0,0.000187,1.4e-005,0.16,0,0.26,0,-1.11,0,-1.01,0,-0.08,-0.05,0.06,0
5,DRIVING2,2013-12-23T11:35:03.000-05:00,63,1,14.4,-0.3,32.9,0,-101,0,0.00,0,0.02,-0.04,4.079,0,7.000,-1,0.000563,0,0.000173,-1.4e-005,0.21,0.05,0.26,0,-1.11,0,-1.06,-0.05,0.01,0.09,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:04.000-05:00,63,0,14.3,-0.1,32.9,0,-101,0,0.01,0.01,0.03,0.01,4.079,0,7.000,0,0.000563,0,0.000187,1.4e-005,0.21,0,0.21,-0.05,-1.11,0,-1.06,0,-0.03,-0.04,0.06,0.05
5,DRIVING2,2013-12-23T11:35:05.000-05:00,63,0,14.3,0,32.9,0,-101,0,0.01,0,0.03,0,4.079,0,6.000,-1,0.000563,0,0.000187,0,0.16,-0.05,0.21,0,-1.06,0.05,-1.01,0.05,-0.03,0,0.06,0
5,DRIVING2,2013-12-23T11:35:06.000-05:00,63,0,14.4,0.1,32.9,0,-101,0,0.02,0.01,0.06,0.03,4.079,0,6.000,0,0.000563,0,0.000202,1.5e-005,0.16,0,0.26,0.05,-1.11,-0.05,-1.01,0,-0.03,0,0.06,0
5,DRIVING2,2013-12-23T11:35:07.000-05:00,63,0,14.4,0,32.9,0,-101,0,0.02,0,0.03,-0.03,4.079,0,6.000,0,0.000563,0,0.000173,-2.9e-005,0.21,0.05,0.26,0,-1.06,0.05,-1.06,-0.05,-0.03,0,0.06,0
5,DRIVING2,2013-12-23T11:35:08.000-05:00,63,0,14.5,0.1,32.9,0,-102,-1,0.01,-0.01,0.03,0,4.079,0,6.000,0,0.000563,0,0.000158,-1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,-0.03,0,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:09.000-05:00,63,0,14.6,0.1,32.9,0,-102,0,0.01,0,0.02,-0.01,4.079,0,5.000,-1,0.000563,0,0.000144,-1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0.04,0.01,0
5,DRIVING2,2013-12-23T11:35:10.000-05:00,63,0,14.7,0.1,32.9,0,-102,0,0.02,0.01,0.05,0.03,4.079,0,5.000,0,0.000563,0,0.000173,2.9e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,-0.08,-0.09,0.06,0.05
5,DRIVING2,2013-12-23T11:35:11.000-05:00,63,0,14.8,0.1,32.9,0,101,203,0.02,0,0.08,0.03,4.079,0,4.000,-1,0.000563,0,0.000187,1.4e-005,0.16,-0.05,0.32,0.06,-1.06,0,-0.96,0.1,-0.08,0,0.06,0
5,DRIVING2,2013-12-23T11:35:12.000-05:00,64,1,14.8,0,32.9,0,102,1,0.02,0,0.06,-0.02,4.079,0,8.000,4,0.000563,0,0.000158,-2.9e-005,0.21,0.05,0.26,-0.06,-1.06,0,-1.01,-0.05,-0.03,0.05,0.06,0
5,DRIVING2,2013-12-23T11:35:13.000-05:00,64,0,14.9,0.1,32.9,0,-102,-204,0.02,0,0.06,0,4.079,0,15.000,7,0.000563,0,0.000144,-1.4e-005,0.21,0,0.32,0.06,-1.06,0,-1.01,0,-0.03,0,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:14.000-05:00,64,0,14.9,0,32.9,0,-103,-1,0.02,0,0.06,0,4.079,0,16.000,1,0.000563,0,0.000129,-1.5e-005,0.26,0.05,0.32,0,-1.06,0,-1.01,0,-0.03,0,0.01,0
5,DRIVING2,2013-12-23T11:35:15.000-05:00,64,0,14.9,0,32.9,0,-103,0,0.01,-0.01,0.02,-0.04,4.079,0,20.000,4,0.000563,0,0.000158,2.9e-005,0.26,0,0.26,-0.06,-1.06,0,-1.06,-0.05,0.01,0.04,0.01,0
5,DRIVING2,2013-12-23T11:35:16.000-05:00,64,0,15.0,0.1,32.9,0,-103,0,0.01,0,0.05,0.03,4.079,0,22.000,2,0.000563,0,0.000173,1.5e-005,0.21,-0.05,0.26,0,-1.06,0,-1.01,0.05,-0.03,-0.04,0.01,0
5,DRIVING2,2013-12-23T11:35:17.000-05:00,64,0,15.0,0,32.9,0,-102,1,0.01,0,0.07,0.02,4.079,0,20.000,-2,0.000563,0,0.000187,1.4e-005,0.16,-0.05,0.26,0,-1.06,0,-1.01,0,-0.08,-0.05,0.06,0.05
5,DRIVING2,2013-12-23T11:35:18.000-05:00,65,1,15.0,0,32.9,0,-101,1,0.01,0,0.08,0.01,4.079,0,18.000,-2,0.000563,0,0.000173,-1.4e-005,0.11,-0.05,0.26,0,-1.06,0,-1.01,0,-0.08,0,0.06,0
5,DRIVING2,2013-12-23T11:35:19.000-05:00,65,0,15.0,0,32.9,0,-101,0,0.00,-0.01,0.06,-0.02,4.079,0,16.000,-2,0.000563,0,0.000158,-1.5e-005,0.16,0.05,0.26,0,-1.06,0,-1.01,0,-0.08,0,0.06,0
5,DRIVING2,2013-12-23T11:35:20.000-05:00,66,1,15.0,0,32.9,0,-101,0,0.00,0,0.03,-0.03,4.079,0,15.000,-1,0.000563,0,0.000158,0,0.21,0.05,0.26,0,-1.06,0,-1.06,-0.05,0.01,0.09,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:21.000-05:00,66,0,14.8,-0.2,32.9,0,-101,0,0.00,0,0.03,0,4.079,0,13.000,-2,0.000563,0,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,DRIVING2,2013-12-23T11:35:22.000-05:00,66,0,14.6,-0.2,32.9,0,-101,0,0.00,0,0.03,0,4.079,0,12.000,-1,0.000505,-5.8e-005,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,-0.03,-0.04,0.01,0
5,DRIVING2,2013-12-23T11:35:23.000-05:00,66,0,14.5,-0.1,32.9,0,-101,0,0.00,0,0.03,0,4.079,0,11.000,-1,0.000505,0,0.000144,-1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0.04,0.06,0.05
5,DRIVING2,2013-12-23T11:35:24.000-05:00,66,0,14.5,0,32.9,0,-101,0,0.01,0.01,0.03,0,4.079,0,10.000,-1,0.000361,-0.000144,0.000158,1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:25.000-05:00,66,0,14.5,0,32.9,0,-101,0,0.00,-0.01,0.05,0.02,4.079,0,10.000,0,0.000361,0,0.000144,-1.4e-005,0.16,-0.05,0.26,0,-1.06,0,-1.06,0,-0.08,-0.09,0.06,0.05
5,DRIVING2,2013-12-23T11:35:26.000-05:00,66,0,14.6,0.1,32.9,0,-101,0,0.00,0,0.05,0,4.079,0,8.000,-2,0.000346,-1.5e-005,0.000158,1.4e-005,0.16,0,0.26,0,-1.11,-0.05,-1.01,0.05,-0.08,0,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:27.000-05:00,66,0,14.6,0,32.9,0,-101,0,0.00,0,0.00,-0.05,4.079,0,8.000,0,0.000346,0,0.000158,0,0.21,0.05,0.21,-0.05,-1.06,0.05,-1.06,-0.05,0.01,0.09,0.01,0
5,DRIVING2,2013-12-23T11:35:28.000-05:00,66,0,14.6,0,32.9,0,-101,0,0.01,0.01,0.03,0.03,4.079,0,8.000,0,0.000389,4.3e-005,0.000144,-1.4e-005,0.21,0,0.26,0.05,-1.06,0,-1.06,0,0.01,0,0.06,0.05
5,DRIVING2,2013-12-23T11:35:29.000-05:00,67,1,14.6,0,32.9,0,-101,0,0.01,0,0.03,0,4.079,0,8.000,0,0.000389,0,0.000144,0,0.16,-0.05,0.26,0,-1.06,0,-1.06,0,-0.03,-0.04,0.06,0
5,DRIVING2,2013-12-23T11:35:30.000-05:00,67,0,14.6,0,32.9,0,-101,0,0.01,0,0.03,0,4.079,0,7.000,-1,0.000418,2.9e-005,0.000144,0,0.21,0.05,0.21,-0.05,-1.06,0,-1.06,0,0.01,0.04,0.06,0
5,DRIVING2,2013-12-23T11:35:31.000-05:00,67,0,14.8,0.2,32.9,0,-101,0,0.01,0,0.05,0.02,4.079,0,7.000,0,0.000418,0,0.000158,1.4e-005,0.21,0,0.26,0.05,-1.06,0,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:35:32.000-05:00,67,0,15.1,0.3,32.9,0,-101,0,0.00,-0.01,0.05,0,4.077,-0.002,7.000,0,0.000534,0.000116,0.000158,0,0.16,-0.05,0.26,0,-1.11,-0.05,-1.01,0.05,-0.08,-0.09,0.06,0
5,DRIVING2,2013-12-23T11:35:33.000-05:00,68,1,15.3,0.2,32.9,0,-101,0,0.01,0.01,0.05,0,4.078,0.001,7.000,0,0.000534,0,0.000173,1.5e-005,0.16,0,0.26,0,-1.06,0.05,-1.06,-0.05,-0.03,0.05,0.06,0
5,DRIVING2,2013-12-23T11:35:34.000-05:00,68,0,15.5,0.2,32.9,0,-101,0,0.00,-0.01,0.03,-0.02,4.079,0.001,6.000,-1,0.000519,-1.5e-005,0.000158,-1.5e-005,0.21,0.05,0.21,-0.05,-1.06,0,-1.06,0,-0.03,0,0.06,0
5,DRIVING2,2013-12-23T11:35:35.000-05:00,68,0,15.5,0,32.9,0,-101,0,0.00,0,0.05,0.02,4.079,0,6.000,0,0.000519,0,0.000158,0,0.21,0,0.26,0.05,-1.06,0,-1.06,0,-0.03,0,0.06,0
5,DRIVING2,2013-12-23T11:35:36.000-05:00,68,0,15.2,-0.3,32.9,0,-101,0,0.00,0,0.02,-0.03,4.079,0,6.000,0,0.000592,7.3e-005,0.000187,2.9e-005,0.16,-0.05,0.21,-0.05,-1.06,0,-1.06,0,-0.03,0,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:37.000-05:00,68,0,15.1,-0.1,32.9,0,-101,0,0.01,0.01,0.05,0.03,4.079,0,5.000,-1,0.000592,0,0.000158,-2.9e-005,0.21,0.05,0.26,0.05,-1.06,0,-1.06,0,0.01,0.04,0.06,0.05
5,DRIVING2,2013-12-23T11:35:38.000-05:00,68,0,15.1,0,32.9,0,-101,0,0.01,0,0.05,0,4.079,0,6.000,1,0.000736,0.000144,0.000173,1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:35:39.000-05:00,68,0,15.1,0,32.9,0,-101,0,0.02,0.01,0.11,0.06,4.079,0,5.000,-1,0.000736,0,0.000187,1.4e-005,0.16,-0.05,0.32,0.06,-1.11,-0.05,-0.91,0.15,-0.03,-0.04,0.06,0
5,DRIVING2,2013-12-23T11:35:40.000-05:00,68,0,15.1,0,32.9,0,-103,-2,0.05,0.03,0.08,-0.03,4.079,0,6.000,1,0.000736,0,0.000274,8.7e-005,0.21,0.05,0.37,0.05,-1.11,0,-1.01,-0.1,-0.03,0,0.06,0
5,DRIVING2,2013-12-23T11:35:41.000-05:00,68,0,15.1,0,32.9,0,-108,-5,0.16,0.11,0.21,0.13,4.079,0,7.000,1,0.000736,0,0.000288,1.4e-005,0.32,0.11,0.52,0.15,-1.06,0.05,-0.96,0.05,-0.14,-0.11,0.06,0
5,DRIVING2,2013-12-23T11:35:42.000-05:00,68,0,15.1,0,32.9,0,-109,-1,0.12,-0.04,0.16,-0.05,4.079,0,7.000,0,0.000736,0,0.000303,1.5e-005,0.32,0,0.47,-0.05,-1.11,-0.05,-0.96,0,0.06,0.2,0.21,0.15
5,DRIVING2,2013-12-23T11:35:43.000-05:00,68,0,15.0,-0.1,32.9,0,-109,0,0.07,-0.05,0.14,-0.02,4.079,0,8.000,1,0.000736,0,0.000404,0.000101,0.26,-0.06,0.42,-0.05,-1.11,0,-0.96,0,0.06,0,0.26,0.05
5,DRIVING2,2013-12-23T11:35:44.000-05:00,69,1,14.9,-0.1,32.9,0,-105,4,0.12,0.05,0.23,0.09,4.079,0,7.000,-1,0.000736,0,0.000447,4.3e-005,0.11,-0.15,0.42,0,-1.16,-0.05,-0.96,0,0.06,0,0.26,0
5,DRIVING2,2013-12-23T11:35:45.000-05:00,70,1,14.9,0,32.9,0,-105,0,0.08,-0.04,0.30,0.07,4.079,0,7.000,0,0.000736,0,0.000620,0.000173,0.06,-0.05,0.42,0,-1.32,-0.16,-0.91,0.05,0.06,0,0.21,-0.05
5,DRIVING2,2013-12-23T11:35:46.000-05:00,71,1,14.9,0,32.9,0,-107,-2,0.09,0.01,0.16,-0.14,4.079,0,7.000,0,0.000736,0,0.000620,0,0.21,0.15,0.47,0.05,-1.26,0.06,-0.96,-0.05,0.06,0,0.26,0.05
5,DRIVING2,2013-12-23T11:35:47.000-05:00,73,2,14.9,0,32.9,0,-108,-1,0.07,-0.02,0.17,0.01,4.079,0,7.000,0,0.000736,0,0.000620,0,0.26,0.05,0.47,0,-1.21,0.05,-0.96,0,-0.03,-0.09,0.21,-0.05
5,DRIVING2,2013-12-23T11:35:48.000-05:00,76,3,14.9,0,32.9,0,-108,0,0.10,0.03,0.23,0.06,4.079,0,7.000,0,0.000736,0,0.000620,0,0.21,-0.05,0.47,0,-1.26,-0.05,-0.85,0.11,-0.14,-0.11,0.21,0
5,DRIVING2,2013-12-23T11:35:49.000-05:00,79,3,14.9,0,32.9,0,108,216,0.13,0.03,0.26,0.03,4.079,0,6.000,-1,0.000736,0,0.000620,0,0.21,0,0.62,0.15,-1.26,0,-0.80,0.05,-0.24,-0.1,0.11,-0.1
5,DRIVING2,2013-12-23T11:35:50.000-05:00,85,6,14.9,0,32.9,0,105,-3,0.13,0,0.23,-0.03,4.079,0,7.000,1,0.000736,0,0.000592,-2.8e-005,0.06,-0.15,0.42,-0.2,-1.21,0.05,-0.91,-0.11,-0.19,0.05,0.01,-0.1
5,DRIVING2,2013-12-23T11:35:51.000-05:00,89,4,15.0,0.1,32.9,0,105,0,0.07,-0.06,0.16,-0.07,4.079,0,6.000,-1,0.000736,0,0.000577,-1.5e-005,0.16,0.1,0.37,-0.05,-1.21,0,-0.80,0.11,-0.19,0,0.01,0
5,DRIVING2,2013-12-23T11:35:52.000-05:00,93,4,15.1,0.1,32.9,0,105,0,0.05,-0.02,0.11,-0.05,4.079,0,5.000,-1,0.000736,0,0.000577,0,0.21,0.05,0.37,0,-1.21,0,-0.85,-0.05,-0.19,0,0.01,0
5,DRIVING2,2013-12-23T11:35:53.000-05:00,96,3,15.4,0.3,32.9,0,104,-1,0.05,0,0.11,0,4.079,0,6.000,1,0.000736,0,0.000519,-5.8e-005,0.16,-0.05,0.37,0,-1.16,0.05,-0.91,-0.06,-0.14,0.05,0.06,0.05
5,DRIVING2,2013-12-23T11:35:54.000-05:00,99,3,15.9,0.5,32.9,0,103,-1,0.03,-0.02,0.12,0.01,4.079,0,6.000,0,0.000736,0,0.000505,-1.4e-005,0.16,0,0.32,-0.05,-1.16,0,-0.85,0.06,-0.14,0,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:55.000-05:00,101,2,16.3,0.4,32.9,0,102,-1,0.04,0.01,0.10,-0.02,4.079,0,5.000,-1,0.000736,0,0.000505,0,0.11,-0.05,0.26,-0.06,-1.16,0,-0.91,-0.06,-0.14,0,0.01,0
5,DRIVING2,2013-12-23T11:35:56.000-05:00,103,2,16.6,0.3,32.9,0,101,-1,0.05,0.01,0.16,0.06,4.079,0,5.000,0,0.000736,0,0.000476,-2.9e-005,0.06,-0.05,0.32,0.06,-1.26,-0.1,-0.91,0,-0.14,0,0.01,0
5,DRIVING2,2013-12-23T11:35:57.000-05:00,104,1,16.6,0,32.9,0,100,-1,0.03,-0.02,0.08,-0.08,4.079,0,6.000,1,0.000736,0,0.000389,-8.7e-005,0.11,0.05,0.21,-0.11,-1.11,0.15,-0.96,-0.05,-0.14,0,0.01,0
5,DRIVING2,2013-12-23T11:35:58.000-05:00,105,1,16.4,-0.2,32.9,0,99,-1,0.05,0.02,0.11,0.03,4.079,0,6.000,0,0.000736,0,0.000404,1.5e-005,0.06,-0.05,0.21,0,-1.16,-0.05,-0.91,0.05,-0.14,0,0.06,0.05
5,DRIVING2,2013-12-23T11:35:59.000-05:00,106,1,16.3,-0.1,32.9,0,97,-2,0.04,-0.01,0.11,0,4.079,0,6.000,0,0.000736,0,0.000389,-1.5e-005,0.01,-0.05,0.21,0,-1.16,0,-0.91,0,-0.08,0.06,0.01,-0.05
5,DRIVING2,2013-12-23T11:35:60.000-05:00,107,1,16.4,0.1,32.9,0,97,0,0.03,-0.01,0.08,-0.03,4.079,0,6.000,0,0.000736,0,0.000332,-5.7e-005,0.11,0.1,0.21,0,-1.16,0,-0.96,-0.05,-0.14,-0.06,0.01,0
5,DRIVING2,2013-12-23T11:36:01.000-05:00,107,0,16.6,0.2,32.9,0,97,0,0.04,0.01,0.12,0.04,4.079,0,7.000,1,0.000736,0,0.000404,7.2e-005,0.06,-0.05,0.21,0,-1.21,-0.05,-1.01,-0.05,-0.08,0.06,0.01,0
5,DRIVING2,2013-12-23T11:36:02.000-05:00,107,0,16.8,0.2,32.9,0,97,0,0.03,-0.01,0.06,-0.06,4.079,0,6.000,-1,0.000736,0,0.000404,0,0.06,0,0.16,-0.05,-1.16,0.05,-1.01,0,-0.08,0,0.01,0
5,DRIVING2,2013-12-23T11:36:03.000-05:00,107,0,17.0,0.2,32.9,0,97,0,0.04,0.01,0.10,0.04,4.079,0,7.000,1,0.000736,0,0.000346,-5.8e-005,0.06,0,0.21,0.05,-1.16,0,-0.96,0.05,-0.08,0,0.01,0
5,DRIVING2,2013-12-23T11:36:04.000-05:00,108,1,17.2,0.2,32.9,0,96,-1,0.03,-0.01,0.07,-0.03,4.077,-0.002,7.000,0,0.000678,-5.8e-005,0.000346,0,0.06,0,0.16,-0.05,-1.16,0,-1.01,-0.05,-0.08,0,0.01,0
5,DRIVING2,2013-12-23T11:36:05.000-05:00,108,0,17.3,0.1,32.9,0,95,-1,0.03,0,0.10,0.03,4.078,0.001,7.000,0,0.000678,0,0.000332,-1.4e-005,0.01,-0.05,0.16,0,-1.21,-0.05,-0.96,0.05,-0.14,-0.06,0.01,0
5,DRIVING2,2013-12-23T11:36:06.000-05:00,108,0,17.7,0.4,32.9,0,95,0,0.04,0.01,0.12,0.02,4.079,0.001,9.000,2,0.000678,0,0.000346,1.4e-005,0.06,0.05,0.16,0,-1.21,0,-0.96,0,-0.14,0,0.01,0
5,DRIVING2,2013-12-23T11:36:07.000-05:00,109,1,18.2,0.5,32.9,0,92,-3,0.11,0.07,0.28,0.16,4.079,0,9.000,0,0.000678,0,0.000346,0,-0.14,-0.2,0.21,0.05,-1.37,-0.16,-0.70,0.26,-0.34,-0.2,0.11,0.1
5,DRIVING2,2013-12-23T11:36:08.000-05:00,111,2,18.6,0.4,32.9,0,89,-3,0.10,-0.01,0.16,-0.12,4.079,0,8.000,-1,0.000678,0,0.000346,0,-0.14,0,0.01,-0.2,-1.26,0.11,-0.96,-0.26,-0.14,0.2,0.06,-0.05
5,DRIVING2,2013-12-23T11:36:09.000-05:00,114,3,19.0,0.4,32.9,0,88,-1,0.07,-0.03,0.15,-0.01,4.079,0,9.000,1,0.000678,0,0.000361,1.5e-005,-0.19,-0.05,0.11,0.1,-1.32,-0.06,-0.91,0.05,-0.19,-0.05,0.06,0
5,DRIVING2,2013-12-23T11:36:10.000-05:00,117,3,18.8,-0.2,32.9,0,89,1,0.08,0.01,0.16,0.01,4.079,0,9.000,0,0.000678,0,0.000361,0,-0.14,0.05,0.11,0,-1.26,0.06,-0.96,-0.05,-0.14,0.05,0.06,0
5,DRIVING2,2013-12-23T11:36:11.000-05:00,118,1,18.6,-0.2,32.9,0,89,0,0.05,-0.03,0.12,-0.04,4.079,0,10.000,1,0.000678,0,0.000332,-2.9e-005,-0.08,0.06,0.11,0,-1.16,0.1,-0.96,0,-0.14,0,0.01,-0.05
5,DRIVING2,2013-12-23T11:36:12.000-05:00,119,1,18.4,-0.2,32.9,0,90,1,0.05,0,0.15,0.03,4.079,0,10.000,0,0.000678,0,0.000259,-7.3e-005,-0.08,0,0.16,0.05,-1.16,0,-1.01,-0.05,-0.08,0.06,0.06,0.05
5,DRIVING2,2013-12-23T11:36:13.000-05:00,119,0,18.9,0.5,32.9,0,93,3,0.11,0.06,0.16,0.01,4.079,0,10.000,0,0.000678,0,0.000231,-2.8e-005,0.11,0.19,0.21,0.05,-1.16,0,-1.01,0,-0.03,0.05,0.01,-0.05
5,DRIVING2,2013-12-23T11:36:14.000-05:00,119,0,19.2,0.3,32.9,0,95,2,0.06,-0.05,0.10,-0.06,4.079,0,9.000,-1,0.000678,0,0.000231,0,0.11,0,0.21,0,-1.16,0,-1.01,0,-0.03,0,0.06,0.05
5,DRIVING2,2013-12-23T11:36:15.000-05:00,119,0,19.5,0.3,32.9,0,96,1,0.04,-0.02,0.08,-0.02,4.079,0,9.000,0,0.000678,0,0.000245,1.4e-005,0.11,0,0.21,0,-1.16,0,-1.06,-0.05,-0.08,-0.05,0.06,0
5,DRIVING2,2013-12-23T11:36:16.000-05:00,119,0,19.7,0.2,32.9,0,98,2,0.05,0.01,0.11,0.03,4.079,0,9.000,0,0.000678,0,0.000245,0,0.11,0,0.26,0.05,-1.16,0,-1.01,0.05,-0.14,-0.06,0.01,-0.05
5,DRIVING2,2013-12-23T11:36:17.000-05:00,120,1,19.9,0.2,32.9,0,98,0,0.04,-0.01,0.11,0,4.079,0,9.000,0,0.000678,0,0.000303,5.8e-005,0.11,0,0.26,0,-1.11,0.05,-1.01,0,-0.08,0.06,0.06,0.05
5,DRIVING2,2013-12-23T11:36:18.000-05:00,120,0,20.3,0.4,32.9,0,97,-1,0.04,0,0.07,-0.04,4.079,0,10.000,1,0.000678,0,0.000274,-2.9e-005,0.06,-0.05,0.16,-0.1,-1.16,-0.05,-1.01,0,-0.08,0,0.06,0
5,DRIVING2,2013-12-23T11:36:19.000-05:00,121,1,20.8,0.5,32.9,0,96,-1,0.05,0.01,0.11,0.04,4.079,0,10.000,0,0.000678,0,0.000303,2.9e-005,0.01,-0.05,0.16,0,-1.16,0,-1.01,0,-0.08,0,0.06,0
5,DRIVING2,2013-12-23T11:36:20.000-05:00,121,0,21.3,0.5,32.9,0,96,0,0.04,-0.01,0.08,-0.03,4.079,0,9.000,-1,0.000678,0,0.000332,2.9e-005,0.01,0,0.21,0.05,-1.16,0,-1.01,0,-0.14,-0.06,0.01,-0.05
5,DRIVING2,2013-12-23T11:36:21.000-05:00,120,-1,21.6,0.3,32.9,0,97,1,0.04,0,0.07,-0.01,4.079,0,10.000,1,0.000678,0,0.000245,-8.7e-005,0.11,0.1,0.21,0,-1.11,0.05,-1.01,0,-0.08,0.06,0.01,0
5,DRIVING2,2013-12-23T11:36:22.000-05:00,120,0,21.5,-0.1,32.9,0,98,1,0.03,-0.01,0.06,-0.01,4.079,0,11.000,1,0.000678,0,0.000216,-2.9e-005,0.16,0.05,0.21,0,-1.11,0,-1.01,0,-0.03,0.05,0.01,0
5,DRIVING2,2013-12-23T11:36:23.000-05:00,120,0,21.5,0,32.9,0,98,0,0.03,0,0.06,0,4.079,0,11.000,0,0.000678,0,0.000231,1.5e-005,0.16,0,0.21,0,-1.11,0,-1.01,0,-0.08,-0.05,0.01,0
