subject,session,timestamp,gravity_x_LH,gravity_y_LH,gravity_z_LH,gravity_feature_LH,gravity_feature_level_LH,gravity_feature_LH_1std,gravity_trend_LH,gravity_trend_elapsed_time_LH,baseline_gravity_x_LH,baseline_gravity_y_LH,baseline_gravity_z_LH,gyro_x_LH,gyro_y_LH,gyro_z_LH,gyro_feature_LH,gyro_feature_level_LH,gyro_feature_LH_1std,gyro_trend_LH,gyro_trend_elapsed_time_LH,north_x_LH,north_y_LH,north_z_LH,gravity_x_head,gravity_y_head,gravity_z_head,gravity_feature_head,gravity_feature_level_head,gravity_feature_head_1std,gravity_trend_head,gravity_trend_elapsed_time_head,baseline_gravity_x_head,baseline_gravity_y_head,baseline_gravity_z_head,gyro_x_head,gyro_y_head,gyro_z_head,gyro_feature_head,gyro_feature_level_head,gyro_feature_head_1std,gyro_trend_head,gyro_trend_elapsed_time_head,north_x_head,north_y_head,north_z_head,gravity_x_foot,gravity_y_foot,gravity_z_foot,gravity_feature_foot,gravity_feature_level_foot,gravity_feature_foot_1std,gravity_trend_foot,gravity_trend_elapsed_time_foot,baseline_gravity_x_foot,baseline_gravity_y_foot,baseline_gravity_z_foot,gyro_x_foot,gyro_y_foot,gyro_z_foot,gyro_feature_foot,gyro_feature_level_foot,gyro_feature_foot_1std,gyro_trend_foot,gyro_trend_elapsed_time_foot,north_x_foot,north_y_foot,north_z_foot,gravity_x_RH,gravity_y_RH,gravity_z_RH,gravity_feature_RH,gravity_feature_level_RH,gravity_feature_RH_1std,gravity_trend_RH,gravity_trend_elapsed_time_RH,baseline_gravity_x_RH,baseline_gravity_y_RH,baseline_gravity_z_RH,gyro_x_RH,gyro_y_RH,gyro_z_RH,gyro_feature_RH,gyro_feature_level_RH,gyro_feature_RH_1std,gyro_trend_RH,gyro_trend_elapsed_time_RH,north_x_RH,north_y_RH,north_z_RH
5,BASELINE1,2013-11-01T11:33:07.000-05:00,0.736667,0.623667,0.261333,0,Low_deviation,0,Plain,28,0.736667,0.623667,0.261333,0.0173333,0.0303333,0.0186667,0.0132035,Ignorable_fluctuation,0.00077066,Increment,2,-0.148333,-0.315333,0.937333,-0.604333,0.755667,-0.252667,0,Low_deviation,0,Plain,28,-0.604333,0.755667,-0.252667,-0.0643333,0.0106667,-0.0273333,0.0235694,Ignorable_fluctuation,-0.000527298,Decrement,1,0.963333,-0.124333,0.237333,-0.114333,0.964333,0.237333,0,Low_deviation,0,Plain,28,-0.114333,0.964333,0.237333,0.008,0.00966667,-0.0266667,0.00982376,Ignorable_fluctuation,0.00140173,Increment,2,0.307667,0.168667,-0.936333,-0.670667,0.657,0.343667,0,Low_deviation,0,Plain,28,-0.670667,0.657,0.343667,0.00333333,-0.0253333,-0.03,0.0131356,Ignorable_fluctuation,0.0028788,Increment,2,0.556667,-0.601,0.573667
5,BASELINE1,2013-11-01T11:33:08.000-05:00,0.752667,0.601667,0.264667,0,Low_deviation,0,Plain,29,0.752667,0.601667,0.264667,0.00466667,0.017,0.035,0.013063,Ignorable_fluctuation,-0.000140535,Decrement,1,-0.143,-0.321,0.936,-0.599,0.760667,-0.250333,0,Low_deviation,0,Plain,29,-0.599,0.760667,-0.250333,-0.057,0.022,-0.007,0.0204993,Ignorable_fluctuation,-0.00307012,Decrement,2,0.962667,-0.133,0.235667,-0.114,0.966333,0.230667,0,Low_deviation,0,Plain,29,-0.114,0.966333,0.230667,0.00166667,0.0103333,-0.0243333,0.00882966,Ignorable_fluctuation,-0.000994092,Decrement,1,0.315,0.161,-0.935,-0.664,0.665333,0.34,0,Low_deviation,0,Plain,29,-0.664,0.665333,0.34,0.011,-0.0373333,-0.088,0.0320742,Ignorable_fluctuation,0.0189386,Increment,3,0.553,-0.603333,0.574667
5,BASELINE1,2013-11-01T11:33:09.000-05:00,0.7415,0.617,0.26225,0,Low_deviation,0,Plain,30,0.7415,0.617,0.26225,0.001,0.0085,0.005,0.00330404,Ignorable_fluctuation,-0.00975896,Decrement,2,-0.14675,-0.3195,0.936,-0.59725,0.7615,-0.2515,0,Low_deviation,0,Plain,30,-0.59725,0.7615,-0.2515,-0.0655,0.01725,-0.01875,0.0234269,Ignorable_fluctuation,0.00292757,Increment,1,0.96,-0.1435,0.23975,-0.115,0.96475,0.2365,0,Low_deviation,0,Plain,30,-0.115,0.96475,0.2365,0.01125,0.0155,-0.021,0.00947401,Ignorable_fluctuation,0.00064435,Increment,1,0.31925,0.17025,-0.932,-0.659,0.66625,0.348,0,Low_deviation,0,Plain,30,-0.659,0.66625,0.348,0.01875,-0.001,-0.0035,0.00636669,Ignorable_fluctuation,-0.0257075,Decrement,1,0.54825,-0.601,0.58125
5,BASELINE1,2013-11-01T11:33:10.000-05:00,0.744333,0.608333,0.272667,0,Low_deviation,0,Plain,31,0.744333,0.608333,0.272667,0.021,0.0273333,0.0283333,0.0148731,Ignorable_fluctuation,0.0115691,Increment,1,-0.148,-0.324,0.934,-0.601333,0.756333,-0.258,0,Low_deviation,0,Plain,31,-0.601333,0.756333,-0.258,-0.0443333,-0.000666667,-0.0186667,0.0160358,Ignorable_fluctuation,-0.00739106,Decrement,1,0.961333,-0.14,0.237,-0.113333,0.966333,0.231,0,Low_deviation,0,Plain,31,-0.113333,0.966333,0.231,0.00766667,0.01,-0.0253333,0.00943136,Ignorable_fluctuation,-4.26507e-005,Decrement,1,0.311333,0.172667,-0.934333,-0.659333,0.664,0.352,0,Low_deviation,0,Plain,31,-0.659333,0.664,0.352,0.00833333,-0.004,0.025,0.00888472,Ignorable_fluctuation,0.00251803,Increment,1,0.549,-0.600667,0.581333
5,BASELINE1,2013-11-01T11:33:11.000-05:00,0.739,0.6155,0.2715,0,Low_deviation,0,Plain,32,0.739,0.6155,0.2715,0.0345,0.01725,0.0345,0.01725,Ignorable_fluctuation,0.00237687,Increment,2,-0.142,-0.32,0.93675,-0.59825,0.7585,-0.25725,0,Low_deviation,0,Plain,32,-0.59825,0.7585,-0.25725,-0.0665,0.02025,-0.02575,0.0247103,Ignorable_fluctuation,0.00867443,Increment,1,0.9605,-0.1395,0.241,-0.116,0.9655,0.2325,0,Low_deviation,0,Plain,32,-0.116,0.9655,0.2325,0.0025,0.0085,-0.018,0.00668747,Ignorable_fluctuation,-0.0027439,Decrement,2,0.31825,0.1665,-0.93325,-0.6645,0.664,0.3415,0,Low_deviation,0,Plain,32,-0.6645,0.664,0.3415,0.016,-0.01075,-0.00975,0.0072005,Ignorable_fluctuation,-0.00168422,Decrement,1,0.54775,-0.60425,0.579
5,BASELINE1,2013-11-01T11:33:12.000-05:00,0.745,0.616667,0.252667,0,Low_deviation,0,Plain,33,0.745,0.616667,0.252667,-0.023,0.000333333,-0.00966667,0.00831702,Ignorable_fluctuation,-0.00893298,Decrement,1,-0.149667,-0.32,0.935667,-0.596,0.760667,-0.257333,0,Low_deviation,0,Plain,33,-0.596,0.760667,-0.257333,-0.054,0.018,-0.0173333,0.0198339,Ignorable_fluctuation,-0.00487639,Decrement,1,0.958333,-0.153667,0.240667,-0.116667,0.966,0.230333,0,Low_deviation,0,Plain,33,-0.116667,0.966,0.230333,0.00866667,0.00466667,-0.0243333,0.0087496,Ignorable_fluctuation,0.00206214,Increment,1,0.325667,0.162333,-0.931333,-0.67,0.652667,0.353333,0,Low_deviation,0,Plain,33,-0.67,0.652667,0.353333,0.0116667,-0.001,0.00466667,0.0042017,Ignorable_fluctuation,-0.0029988,Decrement,2,0.548667,-0.600667,0.581667
5,BASELINE1,2013-11-01T11:33:13.000-05:00,0.7385,0.62325,0.25675,0,Low_deviation,0,Plain,34,0.7385,0.62325,0.25675,-0.01075,0.00725,-0.01275,0.00606161,Ignorable_fluctuation,-0.00225542,Decrement,2,-0.1465,-0.324,0.9345,-0.59475,0.761,-0.2585,0,Low_deviation,0,Plain,34,-0.59475,0.761,-0.2585,-0.05425,0.01125,-0.017,0.0193179,Ignorable_fluctuation,-0.000515996,Decrement,2,0.95975,-0.15075,0.23875,-0.11575,0.96475,0.23725,0,Low_deviation,0,Plain,34,-0.11575,0.96475,0.23725,0.00825,0.0135,-0.01,0.00623888,Ignorable_fluctuation,-0.00251072,Decrement,1,0.31425,0.1715,-0.9335,-0.652,0.675,0.345,0,Low_deviation,0,Plain,34,-0.652,0.675,0.345,0.00875,-0.0005,-0.00775,0.00389979,Ignorable_fluctuation,-0.000301918,Decrement,3,0.5475,-0.599,0.58375
5,BASELINE1,2013-11-01T11:33:14.000-05:00,0.746667,0.608667,0.266667,0,Low_deviation,0,Plain,35,0.746667,0.608667,0.266667,0.001,0.0133333,0.0233333,0.00896426,Ignorable_fluctuation,0.00290266,Increment,1,-0.148333,-0.32,0.935667,-0.594667,0.760667,-0.26,0,Low_deviation,0,Plain,35,-0.594667,0.760667,-0.26,-0.0456667,0.02,-0.02,0.0179054,Ignorable_fluctuation,-0.00141244,Decrement,3,0.959667,-0.146667,0.239,-0.112,0.965333,0.234667,0,Low_deviation,0,Plain,35,-0.112,0.965333,0.234667,0.007,0.01,-0.027,0.00987702,Ignorable_fluctuation,0.00363814,Increment,1,0.309333,0.167,-0.936333,-0.669667,0.656,0.347667,0,Low_deviation,0,Plain,35,-0.669667,0.656,0.347667,-0.001,-0.0146667,-0.00366667,0.00505036,Ignorable_fluctuation,0.00115058,Increment,1,0.545667,-0.601667,0.583
5,BASELINE1,2013-11-01T11:33:15.000-05:00,0.743,0.608667,0.277667,0,Low_deviation,0,Plain,36,0.743,0.608667,0.277667,0.0236667,0.0283333,0.0386667,0.0178201,Ignorable_fluctuation,0.00885582,Increment,2,-0.144333,-0.319667,0.936333,-0.589667,0.762667,-0.265333,0,Low_deviation,0,Plain,36,-0.589667,0.762667,-0.265333,-0.0513333,0.00333333,-0.012,0.0176075,Ignorable_fluctuation,-0.000297926,Decrement,4,0.957,-0.162333,0.240333,-0.124,0.964667,0.232333,0,Low_deviation,0,Plain,36,-0.124,0.964667,0.232333,0.005,0.029,-0.0253333,0.0129434,Ignorable_fluctuation,0.00306635,Increment,2,0.317333,0.168,-0.933333,-0.662,0.666,0.342333,0,Low_deviation,0,Plain,36,-0.662,0.666,0.342333,0.015,-0.0103333,-0.035,0.013152,Ignorable_fluctuation,0.00810164,Increment,2,0.546333,-0.604,0.580333
5,BASELINE1,2013-11-01T11:33:16.000-05:00,0.75425,0.59525,0.275,0,Low_deviation,0,Plain,37,0.75425,0.59525,0.275,0.0125,0.0135,0.04025,0.0147519,Ignorable_fluctuation,-0.00306821,Decrement,1,-0.14275,-0.32,0.9365,-0.5885,0.76475,-0.26275,0,Low_deviation,0,Plain,37,-0.5885,0.76475,-0.26275,-0.05425,0.01825,-0.0315,0.0217776,Ignorable_fluctuation,0.00417008,Increment,1,0.95625,-0.16475,0.241,-0.1105,0.9665,0.23125,0,Low_deviation,0,Plain,37,-0.1105,0.9665,0.23125,0.0065,0.008,-0.01325,0.00559576,Ignorable_fluctuation,-0.00734761,Decrement,1,0.32225,0.16725,-0.932,-0.66525,0.659,0.35,0,Low_deviation,0,Plain,37,-0.66525,0.659,0.35,0.01525,0.01275,0.01225,0.00778308,Ignorable_fluctuation,-0.00536892,Decrement,1,0.5465,-0.59975,0.58425
5,BASELINE1,2013-11-01T11:33:17.000-05:00,0.759,0.590667,0.272333,0,Low_deviation,0,Plain,38,0.759,0.590667,0.272333,-0.022,-0.011,0.006,0.00843933,Ignorable_fluctuation,-0.00631256,Decrement,2,-0.147,-0.327667,0.933333,-0.586,0.766,-0.264,0,Low_deviation,0,Plain,38,-0.586,0.766,-0.264,-0.0563333,0.009,-0.0233333,0.020545,Ignorable_fluctuation,-0.00123256,Decrement,1,0.955,-0.172,0.240333,-0.113,0.965,0.236333,0,Low_deviation,0,Plain,38,-0.113,0.965,0.236333,0.00633333,0.0126667,-0.0153333,0.00695754,Ignorable_fluctuation,0.00136179,Increment,1,0.316,0.164333,-0.934333,-0.677667,0.648,0.347667,0,Low_deviation,0,Plain,38,-0.677667,0.648,0.347667,0.015,-0.0226667,-0.00433333,0.00917458,Ignorable_fluctuation,0.00139149,Increment,1,0.545,-0.605,0.580667
5,BASELINE1,2013-11-01T11:33:18.000-05:00,0.746,0.60925,0.26575,0,Low_deviation,0,Plain,39,0.746,0.60925,0.26575,-0.0065,0.0005,-0.00675,0.00312805,Ignorable_fluctuation,-0.00531127,Decrement,3,-0.14725,-0.3245,0.93425,-0.588,0.7655,-0.26175,0,Low_deviation,0,Plain,39,-0.588,0.7655,-0.26175,-0.065,0.01725,-0.0455,0.0270654,Ignorable_fluctuation,0.00652034,Increment,1,0.95675,-0.168,0.238,-0.112,0.966,0.234,0,Low_deviation,0,Plain,39,-0.112,0.966,0.234,0.0075,0.01375,-0.021,0.00873252,Ignorable_fluctuation,0.00177498,Increment,2,0.3225,0.16075,-0.9325,-0.65625,0.674,0.33825,0,Low_deviation,0,Plain,39,-0.65625,0.674,0.33825,0.00975,-0.0065,-0.01725,0.00695122,Ignorable_fluctuation,-0.00222336,Decrement,1,0.55,-0.602,0.579
5,BASELINE1,2013-11-01T11:33:19.000-05:00,0.755333,0.596667,0.27,0,Low_deviation,0,Plain,40,0.755333,0.596667,0.27,0.0223333,0.0296667,0.003,0.0124181,Ignorable_fluctuation,0.00929007,Increment,1,-0.143333,-0.322333,0.935667,-0.593,0.762667,-0.258333,0,Low_deviation,0,Plain,40,-0.593,0.762667,-0.258333,-0.061,0.0116667,-0.0113333,0.0210438,Ignorable_fluctuation,-0.00602163,Decrement,1,0.956667,-0.161667,0.241667,-0.105667,0.967667,0.23,0,Low_deviation,0,Plain,40,-0.105667,0.967667,0.23,0.00833333,0.00233333,-0.0246667,0.00871355,Ignorable_fluctuation,-1.89738e-005,Decrement,1,0.318667,0.156,-0.935,-0.673333,0.647667,0.356333,0,Low_deviation,0,Plain,40,-0.673333,0.647667,0.356333,0.00933333,0.00266667,0.00233333,0.00332777,Ignorable_fluctuation,-0.00362345,Decrement,2,0.542,-0.602333,0.586
5,BASELINE1,2013-11-01T11:33:20.000-05:00,0.74825,0.602,0.278,0,Low_deviation,0,Plain,41,0.74825,0.602,0.278,0.0075,0.0175,0.05575,0.0196372,Ignorable_fluctuation,0.00721903,Increment,2,-0.1535,-0.32925,0.93175,-0.58925,0.7635,-0.26375,0,Low_deviation,0,Plain,41,-0.58925,0.7635,-0.26375,-0.0595,0.00225,-0.02125,0.0210736,Ignorable_fluctuation,2.98622e-005,Increment,1,0.95525,-0.1685,0.2435,-0.1105,0.96725,0.228,0,Low_deviation,0,Plain,41,-0.1105,0.96725,0.228,0.005,0.0105,-0.0175,0.00700397,Ignorable_fluctuation,-0.00170958,Decrement,2,0.316,0.16375,-0.93425,-0.6615,0.66725,0.34125,0,Low_deviation,0,Plain,41,-0.6615,0.66725,0.34125,0.0115,-0.01575,-0.01025,0.00734374,Ignorable_fluctuation,0.00401597,Increment,1,0.547,-0.6005,0.5835
5,BASELINE1,2013-11-01T11:33:21.000-05:00,0.746667,0.603,0.280333,0,Low_deviation,0,Plain,42,0.746667,0.603,0.280333,0.0243333,0.0186667,0.0333333,0.0150984,Ignorable_fluctuation,-0.00453872,Decrement,1,-0.158,-0.332333,0.93,-0.586667,0.767333,-0.26,0,Low_deviation,0,Plain,42,-0.586667,0.767333,-0.26,-0.0746667,0.0106667,-0.00966667,0.0253472,Ignorable_fluctuation,0.0042736,Increment,2,0.955333,-0.174333,0.238667,-0.112333,0.966333,0.231,0,Low_deviation,0,Plain,42,-0.112333,0.966333,0.231,0.008,-0.00133333,-0.0286667,0.00993062,Ignorable_fluctuation,0.00292666,Increment,1,0.318667,0.164667,-0.933667,-0.647333,0.684,0.336,0,Low_deviation,0,Plain,42,-0.647333,0.684,0.336,0.017,-0.017,-0.0366667,0.0146152,Ignorable_fluctuation,0.00727149,Increment,2,0.552667,-0.602,0.576667
5,BASELINE1,2013-11-01T11:33:22.000-05:00,0.747333,0.609667,0.262333,0,Low_deviation,0,Plain,43,0.747333,0.609667,0.262333,0.009,0.022,0.00866667,0.00843347,Ignorable_fluctuation,-0.00666497,Decrement,2,-0.154667,-0.327,0.932,-0.584667,0.767333,-0.263333,0,Low_deviation,0,Plain,43,-0.584667,0.767333,-0.263333,-0.0583333,0.0203333,-0.0456667,0.0256074,Ignorable_fluctuation,0.000260217,Increment,3,0.954333,-0.176,0.241333,-0.11,0.967333,0.228333,0,Low_deviation,0,Plain,43,-0.11,0.967333,0.228333,0.00666667,0.002,-0.0296667,0.0101574,Ignorable_fluctuation,0.00022678,Increment,2,0.312,0.166667,-0.935,-0.653,0.670667,0.35,0,Low_deviation,0,Plain,43,-0.653,0.670667,0.35,0.0216667,0.00866667,0.022,0.0106904,Ignorable_fluctuation,-0.00392486,Decrement,1,0.545333,-0.600667,0.584333
5,BASELINE1,2013-11-01T11:33:23.000-05:00,0.7425,0.6145,0.26425,0,Low_deviation,0,Plain,44,0.7425,0.6145,0.26425,-0.004,0.01,0.01325,0.00569173,Ignorable_fluctuation,-0.00274174,Decrement,3,-0.15325,-0.32625,0.93275,-0.58575,0.765,-0.26775,0,Low_deviation,0,Plain,44,-0.58575,0.765,-0.26775,-0.06075,0.01725,-0.02025,0.0221063,Ignorable_fluctuation,-0.00350116,Decrement,1,0.954,-0.17775,0.241,-0.113,0.96675,0.22925,0,Low_deviation,0,Plain,44,-0.113,0.96675,0.22925,0.00675,0.00125,-0.0245,0.00848119,Ignorable_fluctuation,-0.00167621,Decrement,1,0.3265,0.16175,-0.93125,-0.649,0.67425,0.35175,0,Low_deviation,0,Plain,44,-0.649,0.67425,0.35175,0.011,0.0105,0.02,0.0083749,Ignorable_fluctuation,-0.00231547,Decrement,2,0.54625,-0.60375,0.58025
5,BASELINE1,2013-11-01T11:33:24.000-05:00,0.733667,0.627667,0.259667,0,Low_deviation,0,Plain,45,0.733667,0.627667,0.259667,0.0136667,0.021,0,0.00835183,Ignorable_fluctuation,0.0026601,Increment,1,-0.153333,-0.328333,0.931667,-0.582333,0.768333,-0.265333,0,Low_deviation,0,Plain,45,-0.582333,0.768333,-0.265333,-0.0636667,0.0213333,-0.0366667,0.0255016,Ignorable_fluctuation,0.00339536,Increment,1,0.953,-0.186667,0.239333,-0.109667,0.966,0.234667,0,Low_deviation,0,Plain,45,-0.109667,0.966,0.234667,0.01,0.0103333,-0.0256667,0.00980678,Ignorable_fluctuation,0.00132559,Increment,1,0.321667,0.162667,-0.932667,-0.641667,0.682,0.349333,0,Low_deviation,0,Plain,45,-0.641667,0.682,0.349333,0.005,0.0106667,0.00233333,0.00400309,Ignorable_fluctuation,-0.00437181,Decrement,3,0.548667,-0.600667,0.582
5,BASELINE1,2013-11-01T11:33:25.000-05:00,0.75075,0.60325,0.26725,0,Low_deviation,0,Plain,46,0.75075,0.60325,0.26725,-0.0085,0.00575,-0.0055,0.00388104,Ignorable_fluctuation,-0.00447079,Decrement,1,-0.15725,-0.329,0.93125,-0.58825,0.7635,-0.26725,0,Low_deviation,0,Plain,46,-0.58825,0.7635,-0.26725,-0.069,0.027,-0.03425,0.0272092,Ignorable_fluctuation,0.00170756,Increment,2,0.95325,-0.17525,0.24625,-0.10925,0.967,0.23025,0,Low_deviation,0,Plain,46,-0.10925,0.967,0.23025,0.008,0.00925,-0.02,0.00781425,Ignorable_fluctuation,-0.00199253,Decrement,1,0.32475,0.16125,-0.932,-0.6665,0.66425,0.337,0,Low_deviation,0,Plain,46,-0.6665,0.66425,0.337,0.0135,-0.01875,-0.03225,0.013224,Ignorable_fluctuation,0.00922095,Increment,1,0.5495,-0.602,0.57925
5,BASELINE1,2013-11-01T11:33:26.000-05:00,0.752333,0.602333,0.265333,0,Low_deviation,0,Plain,47,0.752333,0.602333,0.265333,-0.016,-0.002,-0.00933333,0.00621031,Ignorable_fluctuation,0.00232926,Increment,1,-0.161667,-0.329667,0.930333,-0.586333,0.765667,-0.265333,0,Low_deviation,0,Plain,47,-0.586333,0.765667,-0.265333,-0.0896667,0.0716667,-0.0346667,0.0399694,Ignorable_fluctuation,0.0127602,Increment,3,0.947667,-0.169333,0.269,-0.112333,0.967,0.227667,0,Low_deviation,0,Plain,47,-0.112333,0.967,0.227667,0.00166667,0.016,-0.0203333,0.00864242,Ignorable_fluctuation,0.000828166,Increment,1,0.312667,0.165333,-0.935,-0.645667,0.682667,0.340333,0,Low_deviation,0,Plain,47,-0.645667,0.682667,0.340333,0.009,-0.0223333,-0.00866667,0.00853027,Ignorable_fluctuation,-0.00469377,Decrement,1,0.548,-0.6,0.582667
5,BASELINE1,2013-11-01T11:33:27.000-05:00,0.75725,0.59175,0.2745,0,Low_deviation,0,Plain,48,0.75725,0.59175,0.2745,0.013,0.012,0.03225,0.0122613,Ignorable_fluctuation,0.00605103,Increment,2,-0.15175,-0.33225,0.931,-0.5795,0.77125,-0.2635,0,Low_deviation,0,Plain,48,-0.5795,0.77125,-0.2635,-0.06575,0.0225,-0.02225,0.0243228,Ignorable_fluctuation,-0.0156467,Decrement,1,0.94225,-0.1785,0.28375,-0.10875,0.96675,0.231,0,Low_deviation,0,Plain,48,-0.10875,0.96675,0.231,0.0085,0.015,-0.0165,0.00795473,Ignorable_fluctuation,-0.000687683,Decrement,1,0.321,0.1615,-0.93325,-0.65875,0.66975,0.34125,0,Low_deviation,0,Plain,48,-0.65875,0.66975,0.34125,0.019,-0.00625,-0.03,0.0120188,Ignorable_fluctuation,0.00348853,Increment,1,0.5445,-0.60225,0.584
5,BASELINE1,2013-11-01T11:33:28.000-05:00,0.76,0.589667,0.273,0,Low_deviation,0,Plain,49,0.76,0.589667,0.273,-0.022,-0.00766667,-0.0103333,0.00849546,Ignorable_fluctuation,-0.00376587,Decrement,1,-0.161667,-0.330333,0.929667,-0.576667,0.773333,-0.263333,0,Low_deviation,0,Plain,49,-0.576667,0.773333,-0.263333,-0.057,0.0146667,-0.031,0.0221738,Ignorable_fluctuation,-0.00214894,Decrement,2,0.942667,-0.176,0.283667,-0.110333,0.966,0.234,0,Low_deviation,0,Plain,49,-0.110333,0.966,0.234,0.00633333,0.014,-0.02,0.00840708,Ignorable_fluctuation,0.000452348,Increment,1,0.313,0.166667,-0.935,-0.654333,0.674,0.342,0,Low_deviation,0,Plain,49,-0.654333,0.674,0.342,0.0193333,0.007,-0.00733333,0.00727672,Ignorable_fluctuation,-0.00474208,Decrement,1,0.549333,-0.603333,0.578333
5,BASELINE1,2013-11-01T11:33:29.000-05:00,0.748,0.607,0.26775,0,Low_deviation,0,Plain,50,0.748,0.607,0.26775,0.03175,0.023,0.02875,0.0162057,Ignorable_fluctuation,0.00771025,Increment,1,-0.16,-0.32725,0.9315,-0.58075,0.76825,-0.26875,0,Low_deviation,0,Plain,50,-0.58075,0.76825,-0.26875,-0.05775,0.01975,-0.04225,0.0247435,Ignorable_fluctuation,0.00256971,Increment,1,0.944,-0.17175,0.28225,-0.11075,0.9665,0.23125,0,Low_deviation,0,Plain,50,-0.11075,0.9665,0.23125,0.00625,0.018,-0.02675,0.0109475,Ignorable_fluctuation,0.00254039,Increment,2,0.3215,0.16375,-0.9325,-0.659,0.66875,0.343,0,Low_deviation,0,Plain,50,-0.659,0.66875,0.343,0.01525,-0.00125,-0.01425,0.00696968,Ignorable_fluctuation,-0.000307041,Decrement,2,0.548,-0.60375,0.57875
5,BASELINE1,2013-11-01T11:33:30.000-05:00,0.765,0.579667,0.280333,0,Low_deviation,0,Plain,51,0.765,0.579667,0.280333,-0.0123333,0.00433333,0.0203333,0.00805766,Ignorable_fluctuation,-0.00814805,Decrement,1,-0.159333,-0.331667,0.929667,-0.584667,0.765333,-0.269667,0,Low_deviation,0,Plain,51,-0.584667,0.765333,-0.269667,-0.057,0.0136667,-0.0236667,0.021071,Ignorable_fluctuation,-0.00367253,Decrement,1,0.945333,-0.161667,0.283333,-0.11,0.966,0.234,0,Low_deviation,0,Plain,51,-0.11,0.966,0.234,0.00466667,0.00733333,-0.026,0.00913817,Ignorable_fluctuation,-0.0018093,Decrement,1,0.326333,0.162,-0.931333,-0.645667,0.677,0.352333,0,Low_deviation,0,Plain,51,-0.645667,0.677,0.352333,0.0146667,0.0233333,0.00966667,0.00973539,Ignorable_fluctuation,0.00276571,Increment,1,0.546667,-0.604333,0.579667
5,BASELINE1,2013-11-01T11:33:31.000-05:00,0.771333,0.566667,0.288667,0,Low_deviation,0,Plain,52,0.771333,0.566667,0.288667,0.009,0.00766667,0.0283333,0.0102337,Ignorable_fluctuation,0.00217603,Increment,1,-0.160333,-0.332333,0.929333,-0.59,0.760667,-0.270667,0,Low_deviation,0,Plain,52,-0.59,0.760667,-0.270667,-0.0496667,0.0113333,-0.033,0.0202326,Ignorable_fluctuation,-0.000838416,Decrement,2,0.948333,-0.152667,0.277333,-0.111333,0.967,0.228,0,Low_deviation,0,Plain,52,-0.111333,0.967,0.228,0.00566667,0.0196667,-0.00766667,0.0072852,Ignorable_fluctuation,-0.00185298,Decrement,2,0.324333,0.161,-0.932,-0.669,0.649,0.362667,0,Low_deviation,0,Plain,52,-0.669,0.649,0.362667,0.00566667,0.014,0.034,0.0124012,Ignorable_fluctuation,0.00266583,Increment,2,0.548333,-0.603,0.579333
5,BASELINE1,2013-11-01T11:33:32.000-05:00,0.749,0.6045,0.27075,0,Low_deviation,0,Plain,53,0.749,0.6045,0.27075,0.016,0.02125,0.01275,0.00983263,Ignorable_fluctuation,-0.000401062,Decrement,1,-0.15975,-0.32775,0.931,-0.5925,0.761,-0.26375,0,Low_deviation,0,Plain,53,-0.5925,0.761,-0.26375,-0.028,-0.03975,-0.01625,0.0170884,Ignorable_fluctuation,-0.00314418,Decrement,3,0.951,-0.15275,0.26875,-0.1055,0.968,0.22775,0,Low_deviation,0,Plain,53,-0.1055,0.968,0.22775,0.003,0.0125,-0.0185,0.00750925,Ignorable_fluctuation,0.000224058,Increment,1,0.32225,0.16025,-0.933,-0.65775,0.67475,0.33325,0,Low_deviation,0,Plain,53,-0.65775,0.67475,0.33325,0.0165,-0.02775,-0.056,0.0215466,Ignorable_fluctuation,0.00914541,Increment,3,0.5505,-0.60725,0.57275
5,BASELINE1,2013-11-01T11:33:33.000-05:00,0.759667,0.592,0.266,0,Low_deviation,0,Plain,54,0.759667,0.592,0.266,-0.0203333,-0.00366667,-0.0213333,0.00989949,Ignorable_fluctuation,6.68678e-005,Increment,1,-0.159333,-0.337,0.928,-0.599667,0.749,-0.280667,0,Low_deviation,0,Plain,54,-0.599667,0.749,-0.280667,-0.0643333,0.015,-0.022,0.0232087,Ignorable_fluctuation,0.00612025,Increment,1,0.955,-0.144667,0.259333,-0.108,0.966,0.235333,0,Low_deviation,0,Plain,54,-0.108,0.966,0.235333,0.000333333,0.0153333,-0.0196667,0.00831331,Ignorable_fluctuation,0.000804056,Increment,2,0.319,0.17,-0.932667,-0.653667,0.662,0.366,0,Low_deviation,0,Plain,54,-0.653667,0.662,0.366,0.012,0.0373333,0.059,0.0236144,Ignorable_fluctuation,0.00206782,Increment,4,0.546667,-0.604333,0.579333
